"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Modern Hairstyling Institute-Arecibo","Vista Azul Shopping Center #2 Km.80.0, Arecibo, Puerto Rico 00612","www.modern.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","67","67","75%","NA","2013-14","$4,500","Cosmetology/Cosmetologist, General","242954","02195500"
"Modern Hairstyling Institute-Bayamon","Betances #20 Esquina Degetau, Bayamon, Puerto Rico 00961","www.modern.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","221","221","68%","NA","2013-14","$4,558","Cosmetology/Cosmetologist, General","242945","02195400"
"Modern Hairstyling Institute-Carolina","Carretera 887 Km 0.9 Barrio Martin Gonzalez Victoria Park, Carolina, Puerto Rico 00985","www.modern.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","225","225","68%","NA","2013-14","$4,616","Cosmetology/Cosmetologist, General","438337","02195900"
"Monteclaro Escuela de Hoteleria y Artes Culinarias","Carr. 955 Km. 4.8 Barrio Palmer, Rio Grande, Puerto Rico 00745-0000","www.monteclaro.edu","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","12","12","100%","NA","Fall 2013","$2,638","Hospitality Administration/Management, Other","437705","03414300"
"MyrAngel Beauty Institute","Calle Munoz Rivera #57 Sur, San Lorenzo, Puerto Rico 00754","myrangelbeautyinstitute.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","95","95","71%","NA","2013-14","$8,974","Cosmetology/Cosmetologist, General","448123","03965400"
"National University College","Carr. #2 Edificio National College Plaza, Bayamon, Puerto Rico 00960","www.nuc.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","6384","5882","19%","2%","Fall 2010","$9,238","-","242972","02260600"
"National University College-Arecibo","Arecibo Centro Plz Ave Manuel Perez Aviles, Arecibo, Puerto Rico 00612","www.nuc.edu","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","No","1410","1339","23%","1%","Fall 2010","$8,282","-","242981","02260601"
"National University College-Caguas","190 Ave. Gautier Benítez esquina Ave. Federico Degetau, Caguas, Puerto Rico 00725-0000","www.nuc.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","No","1161","1088","NA","NA","Fall 2010","$9,173","-","468723","02260604"
"National University College-Ponce","State Road #506 Km. 1.00 Bo Coto Laurel, Ponce, Puerto Rico 00716","www.nuc.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Small","No","1446","1349","35%","NA","Fall 2010","$8,119","-","458469","02260603"
"National University College-Rio Grande","Carr. #3 Km 22.01 - Barrio Cienaga Baja, Rio Grande, Puerto Rico 00745","www.nuc.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","1536","1493","13%","3%","Fall 2010","$9,439","-","444042","02260602"
"Nova College de Puerto Rico","#137 Dr. Veve Street, Bayamon, Puerto Rico 00960","www.novacollegepr.com","2-year, Private for-profit","One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","284","284","62%","1%","Fall 2013","$3,417","Pharmacy Technician/Assistant","428055","03124200"
"Ponce Health Sciences University","Urb Industrial Reparada Marginal St Lot 2, Ponce, Puerto Rico 00732","www.psm.edu","4-year, Private for-profit","Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","No","897","","NA","NA","Fall 2010","NA","-","243081","02482400"
"Ponce Paramedical College Inc","1213 Acacia Street Villa Flores Urb, Ponce, Puerto Rico 00716-2901","www.popac.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","1904","1904","45%","NA","Fall 2013","$7,285","Registered Nursing/Registered Nurse","243072","02534900"
"Pontifical Catholic University of Puerto Rico-Arecibo","Carretera 662 KM 2.3, Arecibo, Puerto Rico 00614-4045","www.pucpr.edu/arecibo","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Suburb: Small","No","1041","647","36%","10%","Fall 2010","$5,818","-","241395","00393601"
"Pontifical Catholic University of Puerto Rico-Mayaguez","482 Sur Calle Ramon Emerito Betances, Mayaguez, Puerto Rico 00680-1713","www.pucpr.edu//mayaguez/","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","No","1575","1462","26%","3%","Fall 2010","$6,034","-","243586","00393603"
"Pontifical Catholic University of Puerto Rico-Ponce","2250 Boulevard Luis A. Ferre Aguayo Suite 608, Ponce, Puerto Rico 00717-9997","www.pucpr.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","7360","5214","40%","6%","Fall 2010","$7,452","-","241410","00393600"
"PPG Technical College","Villa Blanca Industrial Park, Ave Sakura #6, Caguas, Puerto Rico 00726-3164","www.ppgtechnicalcollege.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","244","244","NA","NA","2013-14","$6,720","-","486576","04240900"
"Professional Electrical School Inc","3 Ramos Velez St, Manati, Puerto Rico 00674","www.pespr.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","63","63","61%","NA","2013-14","$5,238","Electrician","423397","03104400"
"Professional Technical Institution Inc","Calle Comerio Final 20.5  La Aldea, Bayamon, Puerto Rico 00959","www.ptipr.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","239","239","83%","NA","2013-14","$6,577","Security System Installation, Repair, and Inspection Technology/Technician","409193","03085700"
"Puerto Rico Conservatory of Music","951 Ponce de Leon Avenue, San Juan, Puerto Rico 00907-3373","www.cmpr.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","No","462","423","40%","23%","Fall 2010","$4,618","-","241766","01081900"
"Quality Technical and Beauty College","Bo Pueblo Carr 167 Calle Parque/Betances  #10, Bayamon, Puerto Rico 00961","www.qualitytechbeautycollege.com/net-price-calculator.html","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","142","142","53%","NA","2013-14","$4,671","Cosmetology/Cosmetologist, General","418764","03068400"
"Richport Technical College","Carreta 189 km 6.0  Rincon Industrial Park, Gurabo, Puerto Rico 00778","www.richporttc.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","252","252","85%","NA","2013-14","$3,255","Welding Technology/Welder","242413","02593700"
"Rosslyn Training Academy of Cosmetology","Calle Paz 213, Aguada, Puerto Rico 00602","rosslyntrainig.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","33","33","54%","NA","2013-14","$2,878","-","446516","03638300"
"San Juan Bautista School of Medicine","Carretera 172  Urb. Turabo Gardens, Caguas, Puerto Rico 00725-4968","www.sanjuanbautista.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Small","No","325","37","NA","NA","Fall 2010","$10,314","-","430670","03177300"
"Seminario Evangelico de Puerto Rico","776 Ponce de Leon Avenue, San Juan, Puerto Rico 00925","www.se-pr.edu/","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","City: Large","No","202","","NA","NA","Fall 2010","NA","-","243498","02588600"
"Trinity College of Puerto Rico","Avenida Hostos 834, Ponce, Puerto Rico 00716-1111","www.trinitypr.edu","2-year, Private not-for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","174","174","35%","NA","Fall 2013","$5,433","-","431929","03115900"
"Universal Technology College of Puerto Rico","111 Comercio St, Aguadilla, Puerto Rico 00603","www.unitecpr.edu","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Small","No","371","371","56%","NA","Fall 2010","$6,751","Nursing Science","376385","03029700"
"Universidad Adventista de las Antillas","Carr 106 Km 2.2 Int, Mayaguez, Puerto Rico 00680-0000","www.uaa.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Midsize","Yes","1351","1256","32%","37%","Fall 2010","$8,798","-","241191","00501900"
"Universidad Ana G. Mendez","#1552 Ave. Ponce de León Urb. Reparto Seín, El Cinco, San Juan, Puerto Rico 00926","agmvirtual.suagm.edu/","4-year, Private not-for-profit","Master's degree","City: Large","No","80","","NA","NA","Fall 2010","NA","Agribusiness/Agricultural Business Operations","483595","04240400"
"Universidad Central de Bayamon","Avenida Zaya Verde La Milagrosa Barrio Hato Tejas, Bayamón, Puerto Rico 00960-1725","www.ucb.edu.pr","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Suburb: Large","No","1665","1315","30%","10%","Fall 2010","$7,548","-","241225","00502200"
"Universidad Central Del Caribe","Ramon Ruiz Arnau University Hospital Laurel Ave, Bayamon, Puerto Rico 00960-6032","www.uccaribe.edu/","4-year, Private not-for-profit","Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","No","473","158","55%","NA","Fall 2010","$19,244","-","243568","02163300"
"Universidad del Este","Carr. # 190 Esq. Calle 220 Bo. Sabana Abajo, Carolina, Puerto Rico 00985-0985","ac.suagm.edu/universidades/universidad-este","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","12401","11000","26%","3%","Fall 2010","$8,277","-","243346","00394100"
"Universidad del Sagrado Corazon","Calle Rosales Esq San Antonio Pda 26 1/2, Santurce, Puerto Rico 00907","www.sagrado.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","4821","4302","35%","21%","Fall 2010","$7,379","-","243443","00393700"
"Universidad del Turabo","Carr. # 189 Km 3.3, Gurabo, Puerto Rico 00778-3030","ut.suagm.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Large","No","17167","14170","26%","6%","Fall 2010","$8,093","-","243601","01171900"
"Universidad Internacional Iberoamericana","Carr. 658, Km. 1.3, Barrio Arenalejos, Sector Palache, Arecibo, Puerto Rico 00613","www.unini.org","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","Suburb: Small","No","411","","NA","NA","Fall 2010","NA","-","475811",""
"Universidad Metropolitana","1399 Ave. Ana G. Méndez, San Juan, Puerto Rico 00926-2602","umet.suagm.edu/","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Large","No","13636","11231","31%","4%","Fall 2010","$8,342","-","241739","02587500"
"Universidad Pentecostal Mizpa","Bo Caimito Rd 199 Km 0.3, Rio Piedras, Puerto Rico 00928","mizpa.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","369","347","23%","NA","Fall 2010","$6,885","-","441690","03531300"
"Universidad Politecnica de Puerto Rico","377 Ponce de Leon Ave, Hato Rey, Puerto Rico 00919","www.pupr.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree","City: Large","No","4228","3357","25%","NA","Fall 2010","$14,897","-","243577","02100000"
"Universidad Teologica del Caribe","Road 848 Km. 0.5 Callejon Marquez, Bo. Saint Just, Trujillo Alto, Puerto Rico 00978-0901","www.utcpr.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","Yes","320","260","20%","NA","Fall 2010","$8,922","-","241614","02335500"
"University of Phoenix-Puerto Rico","Santander Tower at San Patricio B-7 Tabonuco St., Guaynabo, Puerto Rico 00968-3028","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Small","No","223","108","31%","NA","Fall 2010","NA","-","382063","42098865"
"University of Puerto Rico-Aguadilla","Belt St. Ramey Base, Aguadilla, Puerto Rico 00604-6150","https://www.uprag.edu","4-year, Public","Associate's degree|Bachelor's degree","Suburb: Large","No","3396","3396","43%","13%","Fall 2010","$2,033","-","243106","01212300"
"University of Puerto Rico-Arecibo","Finca las Dunas Carr 653 Ruta 129 Km 8, Arecibo, Puerto Rico 00614-4010","www.upra.edu","4-year, Public","Associate's degree|Bachelor's degree","City: Small","No","4150","4150","48%","9%","Fall 2010","$5,481","-","243115","00722800"
"University of Puerto Rico-Bayamon","Road 174 #170 Minillas Industrial Park, Bayamon, Puerto Rico 00959","www.uprb.edu/","4-year, Public","Associate's degree|Bachelor's degree","Suburb: Large","No","4927","4927","38%","12%","Fall 2010","$4,244","-","243133","01097500"
"University of Puerto Rico-Carolina","Carretera 887 Bo San Anton, Carolina, Puerto Rico 00984-4800","www.uprc.edu/","4-year, Public","Associate's degree|Bachelor's degree","City: Midsize","No","3920","3920","40%","7%","Fall 2010","$6,321","-","243142","03016000"
"University of Puerto Rico-Cayey","205 Antonio R. Barcelo Ave., Cayey, Puerto Rico 00737-2230","www.cayey.upr.edu","4-year, Public","Bachelor's degree","Suburb: Large","Yes","3766","3766","49%","NA","Fall 2010","$5,369","-","243151","00720600"
"University of Puerto Rico-Humacao","Call Box 860, Humacao, Puerto Rico 00792","www.uprh.edu","4-year, Public","Associate's degree|Bachelor's degree","Suburb: Large","No","4037","4037","48%","11%","Fall 2010","$5,432","-","243179","00394300"
"University of Puerto Rico-Mayaguez","259 Boulevard Alfonso Valdez, Mayaguez, Puerto Rico 00681","www.uprm.edu","4-year, Public","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","City: Small","No","13314","12281","45%","NA","Fall 2010","$7,625","-","243197","00394400"
"University of Puerto Rico-Medical Sciences","Rio Piedras Medical Center, Americo Miranda Avenue, San Juan, Puerto Rico 00936-5067","www.rcm.upr.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice|Doctor's degree - other","City: Large","No","2277","388","NA","NA","Fall 2010","NA","-","243203","02460000"
"University of Puerto Rico-Ponce","2151 Santiago de los Caballeros Avenue, Ponce, Puerto Rico 00716-9996","www.uprp.edu","4-year, Public","Associate's degree|Bachelor's degree","City: Midsize","No","3630","3630","44%","6%","Fall 2010","$6,748","-","243212","00965200"
"University of Puerto Rico-Rio Piedras","39 Ponce de Leon  Ave, San Juan, Puerto Rico 00931-0000","www.uprrp.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","16872","13472","53%","3%","Fall 2010","$2,048","-","243221","00710800"
"University of Puerto Rico-Utuado","Carr. # 10 Km. 52.2, Utuado, Puerto Rico 00641","www.uprutuado.edu","4-year, primarily associate's, Public","Associate's degree|Bachelor's degree","Rural: Fringe","No","1469","1469","19%","15%","Fall 2010","$8,018","-","243188","01092200"
"Xtreme Career Institute","Calle Jose De jesus Esteves #7, Aguadilla, Puerto Rico 00603","www.xtreme-career.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","70","70","45%","NA","2013-14","$3,497","Electrician","445984","03849300"
"Xtreme Career Institute -","109 Luis Llorens Torres Ave., Arecibo, Puerto Rico 00612-0000","www.xtreme-career.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","","","NA","NA","2013-14","NA","Nail Technician/Specialist and Manicurist","44598401","03849301"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
