"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Illinois Institute of Technology","10 West 35th Street, Chicago, Illinois 60616","web.iit.edu/","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","7730","2944","71%","NA","Fall 2010","$25,847","-","145725","00169100"
"Illinois Media School","455 Eisenhower Lane South Suite 200, Lombard, Illinois 60148","www.beonair.com/lombard","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","39","39","91%","NA","2013-14","$23,263","Radio and Television","419253","03101800"
"Illinois Media School-Chicago Campus","530 S. State St., Chicago, Illinois 60605","www.beonair.com/chicago","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","61","61","85%","NA","2013-14","$20,915","Radio and Television","460145","03101801"
"Illinois State University","North and School Streets, Normal, Illinois 61790-1000","illinoisstate.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Midsize","Yes","21039","18643","72%","NA","Fall 2010","$18,415","-","145813","00169200"
"Illinois Valley Community College","815 N Orlando Smith Road, Oglesby, Illinois 61348-9692","https://www.ivcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3206","3206","24%","20%","Fall 2013","$6,585","-","145831","00170500"
"Illinois Wesleyan University","1312 N Park St, Bloomington, Illinois 61702-2900","www.iwu.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","Yes","1771","1771","81%","NA","Fall 2010","$31,227","-","145646","00169600"
"Innovations Design Academy","125 E Locust St, Canton, Illinois 61520","innovationsdesignacademy.edu","< 2-year, Private for-profit","One but less than two years certificate","Town: Distant","No","35","35","39%","NA","2013-14","$9,206","Cosmetology/Cosmetologist, General","457554","04167800"
"Institute for Clinical Social Work","401 South State Street, Suite 822, Chicago, Illinois 60605-1229","www.icsw.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship","City: Large","No","100","","NA","NA","Fall 2010","NA","-","145886","02573700"
"J Renee College","415 Airport Road, Elgin, Illinois 60123","www.JRenee.edu","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","175","175","90%","NA","2013-14","$29,459","Licensed Practical/Vocational Nurse Training","462309","04175800"
"John A Logan College","700 Logan College Road, Carterville, Illinois 62918-2500","https://www.jalc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Small","No","4424","4424","29%","23%","Fall 2013","$3,942","-","146205","00807600"
"John Amico School of Hair Design","15301 South Cicero Avenue, Oak Forest, Illinois 60452-2501","https://www.johnamicoschoolofhairdesign.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","218","218","NA","NA","2013-14","$9,765","Cosmetology/Cosmetologist, General","401764","04187400"
"John Wood Community College","1301 S 48th Street, Quincy, Illinois 62305-8736","www.jwcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","1968","1968","42%","16%","Fall 2013","$7,465","-","146278","01281300"
"Joliet Junior College","1215 Houbolt Rd, Joliet, Illinois 60431-8938","www.jjc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","15383","15383","14%","28%","Fall 2013","$4,208","-","146296","00169900"
"Judson University","1151 N State St, Elgin, Illinois 60123-1498","www.judsonu.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship","City: Midsize","Yes","1298","1135","64%","NA","Fall 2010","$24,671","-","146339","00170000"
"Kankakee Community College","100 College Drive, Kankakee, Illinois 60901","www.kcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","3078","3078","29%","18%","Fall 2013","$5,644","-","146348","00769000"
"Kaskaskia College","27210 College Rd, Centralia, Illinois 62801","www.kaskaskia.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3665","3665","38%","17%","Fall 2013","$5,355","-","146366","00170100"
"Kendall College","900 N. North Branch St., Chicago, Illinois 60642","www.kendall.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree","City: Large","Yes","1200","1200","38%","38%","Fall 2010","$28,252","-","146393","00170300"
"Kishwaukee College","21193 Malta Rd, Malta, Illinois 60150-9699","www.kish.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","3775","3775","29%","24%","Fall 2013","$6,198","-","146418","00768400"
"Knowledge Systems Institute","3420 Main St, Skokie, Illinois 60076","www.ksi.edu","4-year, Private not-for-profit","Master's degree","City: Small","No","","","NA","NA","Fall 2010","NA","-","260956",""
"Knox College","2 E South St, Galesburg, Illinois 61401-9999","https://www.knox.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","1359","1359","77%","NA","Fall 2010","$23,301","-","146427","00170400"
"La James International College-East Moline","485 Avenue of the Cities, East Moline, Illinois 61244","www.ljic.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","18","18","77%","NA","2013-14","$13,811","Cosmetology/Cosmetologist, General","143695","02312300"
"Lake Forest College","555 N Sheridan Road, Lake Forest, Illinois 60045-2399","www.lakeforest.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Suburb: Large","Yes","1578","1540","70%","21%","Fall 2010","$24,478","-","146481","00170600"
"Lake Forest Graduate School of Management","1905 W. Field Court, Lake Forest, Illinois 60045","www.lfgsm.edu","4-year, Private not-for-profit","Master's degree","Suburb: Large","No","393","","NA","NA","Fall 2010","NA","-","146490","02319200"
"Lake Land College","5001 Lake Land Blvd, Mattoon, Illinois 61938","www.lakelandcollege.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Distant","No","5107","5107","40%","18%","Fall 2013","$5,418","-","146506","00764400"
"Lakeview College of Nursing","903 N Logan Ave, Danville, Illinois 61832","www.lakeviewcol.edu","4-year, Private not-for-profit","Bachelor's degree","City: Small","No","284","284","NA","NA","Fall 2010","NA","-","146533","01050100"
"Larry's Barber College","10456 S. Halsted Street, Chicago, Illinois 60628-2322","www.larrysbarbercollege.com","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","123","123","69%","8%","2013-14","$8,224","Barbering/Barber","476489","04117600"
"Le Cordon Bleu College of Culinary Arts-Chicago","361 W Chestnut, Chicago, Illinois 60610","www.chefs.edu/chicago","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","418","418","44%","NA","Fall 2013","NA","-","144467","02352200"
"Lewis and Clark Community College","5800 Godfrey Rd, Godfrey, Illinois 62035","www.lc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","7272","7272","38%","18%","Fall 2013","$4,861","-","146603","01002000"
"Lewis University","One University Parkway, Romeoville, Illinois 60446-2200","www.lewisu.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - other","Suburb: Large","Yes","6544","4553","62%","NA","Fall 2010","$20,232","-","146612","00170700"
"Lincoln Christian University","100 Campus View Drive, Lincoln, Illinois 62656-2111","www.lincolnchristian.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","Town: Distant","Yes","775","464","61%","NA","Fall 2010","$20,123","-","146667","00170800"
"Lincoln College","300 Keokuk St, Lincoln, Illinois 62656","lincolncollege.edu","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree","Town: Distant","Yes","1069","1069","37%","49%","Fall 2010","$16,123","-","146676","00170900"
"Lincoln College of Technology-Melrose Park","8317 W North Avenue, Melrose Park, Illinois 60160-1605","www.lincolnedu.com/campus/melrose-park-il","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","680","680","57%","NA","Fall 2013","$13,814","Automobile/Automotive Mechanics Technology/Technician","146700","00730307"
"Lincoln Land Community College","5250 Shepherd Rd, Springfield, Illinois 62794-9256","www.llcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","5744","5744","30%","18%","Fall 2013","$6,762","-","146685","00717000"
"Lincoln Trail College","11220 State Hwy 1, Robinson, Illinois 62454","www.iecc.edu/ltc","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Fringe","No","934","934","55%","28%","Fall 2013","$1,251","-","403478","00978600"
"Lindenwood University-Belleville","2600 W Main St, Belleville, Illinois 62226","belleville.lindenwood.edu/index.html","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Post-master's certificate","Suburb: Large","Yes","","","NA","NA","Fall 2010","NA","-","17796801","00248037"
"Loyola University Chicago","1032 W. Sheridan Rd, Chicago, Illinois 60660","www.luc.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","16422","11129","75%","NA","Fall 2010","$34,934","-","146719","00171000"
"Lutheran School of Theology at Chicago","1100 E 55th St, Chicago, Illinois 60615-5134","www.lstc.edu/","4-year, Private not-for-profit","Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - other","City: Large","Yes","212","","NA","NA","Fall 2010","NA","-","146728","00171200"
"MacCormac College","29 E. Madison, Chicago, Illinois 60602-4405","www.maccormac.edu","2-year, Private not-for-profit","Associate's degree","City: Large","No","218","218","27%","NA","Fall 2013","$18,518","-","146816","00171600"
"MacMurray College","447 East College Ave, Jacksonville, Illinois 62650-2590","www.mac.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree","Town: Distant","Yes","552","552","23%","NA","Fall 2010","$19,845","-","146825","00171700"
"Madison Media Institute-Rockford Career College","1130 South Alpine Road, Rockford, Illinois 61108","www.rockfordcareercollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","596","596","35%","2%","Fall 2013","$14,265","-","148399","01091303"
"McCormick Theological Seminary","5460 S. University, Chicago, Illinois 60615","www.mccormick.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Doctor's degree","City: Large","Yes","200","","NA","NA","Fall 2010","NA","-","146977","00172100"
"McHenry County College","8900 US Hwy 14, Crystal Lake, Illinois 60012-2761","www.mchenry.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","6371","6371","30%","27%","Fall 2013","$5,670","-","147004","00769100"
"McKendree University","701 College Rd, Lebanon, Illinois 62254-1291","www.mckendree.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Suburb: Large","Yes","2902","2261","52%","NA","Fall 2010","$19,694","-","147013","00172200"
"Meadville Lombard Theological School","610 S. Michigan Avenue, Chicago, Illinois 60605","www.meadville.edu","4-year, Private not-for-profit","Master's degree","City: Large","No","99","","NA","NA","Fall 2010","NA","-","147031","00172300"
"Methodist College","7600 N. Academic Drive, Peoria, Illinois 61615","www.methodistcol.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Master's degree","City: Midsize","Yes","680","672","46%","NA","Fall 2010","$30,794","-","147129","00622800"
"Midstate College","411 W Northmoor Road, Peoria, Illinois 61614-3595","www.midstate.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","405","405","24%","19%","Fall 2010","$19,132","-","147165","00456800"
"Midwest College of Oriental Medicine-Evanston","1601 N Sherman Ave, Evanston, Illinois 60201","www.Acupuncture.edu","4-year, Private for-profit","Two but less than 4 years certificate|Master's degree|Doctor's degree","City: Small","No","92","20","NA","NA","Fall 2010","NA","-","439020","03061201"
"Midwest Technical Institute-East Peoria","280 High Point Ln, East Peoria, Illinois 61611","www.midwesttech.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","492","492","72%","NA","2013-14","$21,847","Medical/Clinical Assistant","458265","03368302"
"Midwest Technical Institute-Moline","3620 Avenue of the Cities, Moline, Illinois 61265-4421","www.midwesttech.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Small","No","229","229","65%","NA","Fall 2013","$25,107","Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician","469638","03368303"
"Midwest Technical Institute-Springfield","2731 Farmers Market Road, Springfield, Illinois 62707","midwesttech.edu","< 2-year, Private for-profit","Less than one year certificate","City: Midsize","No","401","401","70%","NA","2013-14","$19,396","Medical/Clinical Assistant","437556","03368300"
"Midwestern Career College","20 North Wacker Drive Ste 3800, Chicago, Illinois 60606","www.mccollege.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","394","394","51%","NA","Fall 2013","$18,608","Surgical Technology/Technologist","457536","04139000"
"Midwestern University-Downers Grove","555 31st Street, Downers Grove, Illinois 60515-5514","www.midwestern.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - professional practice|Doctor's degree - other","Suburb: Large","Yes","2914","","NA","NA","Fall 2010","NA","-","143853","00165700"
"Millikin University","1184 W Main St, Decatur, Illinois 62522-2084","https://www.millikin.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Small","Yes","2055","1970","60%","NA","Fall 2010","$21,935","-","147244","00172400"
"Monmouth College","700 E Broadway, Monmouth, Illinois 61462-1998","www.monmouthcollege.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","1147","1147","56%","NA","Fall 2010","$18,612","-","147341","00172500"
"Moody Bible Institute","820 N LaSalle Blvd, Chicago, Illinois 60610-3284","www.moody.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Large","Yes","3601","2857","61%","NA","Fall 2010","$17,942","-","147369","00172700"
"Moraine Valley Community College","9000 W. College Parkway, Palos Hills, Illinois 60465-0937","www.morainevalley.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","15021","15021","28%","24%","Fall 2013","$4,848","-","147378","00769200"
"Morrison Institute of Technology","701 Portland Ave, Morrison, Illinois 61270-2959","www.morrisontech.edu","2-year, Private not-for-profit","Associate's degree","Town: Distant","Yes","88","88","68%","NA","Fall 2013","$18,572","-","147396","00888000"
"Morthland College","202 East Oak Street, West Frankfort, Illinois 62896-2742","morthland.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Fringe","Yes","126","126","NA","NA","Fall 2010","$18,662","-","483984","04227900"
"Morton College","3801 S Central Ave, Cicero, Illinois 60804-4398","www.morton.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","4397","4397","20%","17%","Fall 2013","$4,179","-","147411","00172800"
"Mr John's School of Cosmetology & Nails-Jacksonville","1429 S Main St, Jacksonville, Illinois 62650","mrjohns.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Distant","No","18","18","53%","NA","2013-14","$8,678","Cosmetology/Cosmetologist, General","443173","03643300"
"Mr John's School of Cosmetology Esthetics & Nails-Decatur","1745 E Eldorado St., Decatur, Illinois 62521","www.mrjohns.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","City: Small","No","63","63","61%","4%","Fall 2013","$9,645","Cosmetology/Cosmetologist, General","147439","02192400"
"National Latino Education Institute","2011 W Pershing Rd, Chicago, Illinois 60609-2205","www.nlei.org","< 2-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","61","61","73%","NA","2013-14","$14,167","Medical/Clinical Assistant","148955","03128500"
"National Louis University","122 S Michigan Ave, Chicago, Illinois 60603","www.nl.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","No","4515","1459","30%","NA","Fall 2010","$13,650","-","147536","00173300"
"National University of Health Sciences","200 E Roosevelt Rd, Lombard, Illinois 60148-4583","https://www.nuhs.edu","4-year, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","Suburb: Large","Yes","710","93","NA","NA","Fall 2010","NA","-","147590","00173200"
"Networks Barber College","508 Burnham Ave, Calumet City, Illinois 60409","www.networksbarbercollege.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","22","22","NA","NA","2013-14","$12,616","Barbering/Barber","483258","04224400"
"Niles School of Cosmetology","8057 N. Milwaukee Avenue, Niles, Illinois 60714","nilesbeautyschool.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","49","49","80%","NA","2013-14","$5,921","Cosmetology/Cosmetologist, General","147642","02556600"
"North Central College","30 N Brainard St, Naperville, Illinois 60540","northcentralcollege.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","Yes","2949","2716","69%","NA","Fall 2010","$24,236","-","147660","00173400"
"North Park University","3225 W Foster Ave, Chicago, Illinois 60625-4895","www.northpark.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree","City: Large","Yes","3043","2123","53%","NA","Fall 2010","$20,076","-","147679","00173500"
"Northeastern Illinois University","5500 N Saint Louis Ave, Chicago, Illinois 60625-4699","www.neiu.edu/","4-year, Public","Bachelor's degree|Master's degree","City: Large","Yes","9538","7665","24%","40%","Fall 2010","$15,432","-","147776","00169300"
"Northern Baptist Theological Seminary","660 E Butterfield Rd, Lombard, Illinois 60148-5698","www.seminary.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree","Suburb: Large","Yes","208","","NA","NA","Fall 2010","NA","-","147697","00173600"
"Northern Illinois University","1425 W. Lincoln Hwy., Dekalb, Illinois 60115-2828","www.niu.edu","4-year, Public","Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Suburb: Small","Yes","19015","14079","47%","NA","Fall 2010","$19,782","-","147703","00173700"
"NorthShore University HealthSystem School of Nurse Anesthesia","2650 Ridge Ave, Rm G603C, Evanston, Illinois 60201-1718","www.northshore.org/academics/other-programs/school-of-nurse-anesthesia/","4-year, Private not-for-profit","Postbaccalaureate certificate","City: Small","No","58","","NA","NA","Fall 2010","NA","-","443030","03684300"
"Northwest Suburban College","5999 S. New Wilke Road, Rollng Meadows, Illinois 60008-4504","nwsc.edu/","4-year, primarily associate's, Private not-for-profit","Less than one year certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","68","68","81%","NA","Fall 2010","NA","Medical/Clinical Assistant","488086","04245000"
"Northwestern College-Chicago Campus","4829 North Lipps Avenue, Chicago, Illinois 60630","www.NC.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","262","262","19%","NA","Fall 2013","$24,057","-","147749","01236200"
"Northwestern College-Southwestern Campus","7725 South Harlem Avenue, Bridgeview, Illinois 60455","www.NC.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","684","684","32%","NA","Fall 2013","NA","-","260992","01236201"
"Northwestern University","633 Clark St, Evanston, Illinois 60208","www.northwestern.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","21823","8791","94%","NA","Fall 2010","$29,326","-","147767","00173900"
"Oakton Community College","1600 E Golf Rd., Des Plaines, Illinois 60016-1268","www.oakton.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","9443","9443","18%","36%","Fall 2013","$6,606","-","147800","00989600"
"Oehrlein School of Cosmetology","100 Meadow Ave, East Peoria, Illinois 61611","oehrleinschool.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","51","51","78%","NA","2013-14","$9,590","Cosmetology/Cosmetologist, General","147819","02297500"
"Olivet Nazarene University","One University Avenue, Bourbonnais, Illinois 60914-2271","www.olivet.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Suburb: Small","Yes","4907","3358","57%","NA","Fall 2010","$20,302","-","147828","00174100"
"Olney Central College","305 N West Street, Olney, Illinois 62450","www.iecc.edu/occ","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","No","1198","1198","49%","28%","Fall 2013","$1,793","-","145707","00174200"
"Pacific College of Oriental Medicine-Chicago","65 East Wacker Place, 21st fl, Chicago, Illinois 60601","www.PacificCollege.edu","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Master's degree|Doctor's degree - professional practice","City: Large","No","189","46","50%","13%","Fall 2010","$25,220","-","442842","03027702"
"Parkland College","2400 W Bradley Ave, Champaign, Illinois 61821-1899","www.parkland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","7569","7569","22%","29%","Fall 2013","$7,268","-","147916","00711800"
"Paul Mitchell the School-Bradley","1600 N. State Rt. 50 Room 522, Bourbonnais, Illinois 60914","paulmitchell.edu/bradley","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Small","No","312","312","64%","NA","Fall 2013","$15,504","Cosmetology/Cosmetologist, General","143376","03065300"
"Paul Mitchell the School-Chicago","1225 S Halsted St, Chicago, Illinois 60607","paulmitchell.edu/chicago","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","237","237","60%","NA","2013-14","$18,903","Cosmetology/Cosmetologist, General","458274","03490300"
"Paul Mitchell the School-Lombard","106 Yorktown Center, Lombard, Illinois 60148","paulmitchell.edu/lombard","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","131","131","90%","NA","2013-14","$15,208","Cosmetology/Cosmetologist, General","483328","03490302"
"Paul Mitchell the School-Normal","1503 E College Ave Ste L, Normal, Illinois 61761","paulmitchell.edu/normal/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Midsize","No","125","125","89%","NA","2013-14","$18,964","Cosmetology/Cosmetologist, General","457545","04160600"
"PCCTI IT and Healthcare","2625 Butterfield Road, Ste 102E, Oak Brook, Illinois 60523-1234","WWW.PCCTI.COM","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","220","220","NA","NA","2013-14","NA","Licensed Practical/Vocational Nurse Training","481085","04179100"
"Pivot Point Academy","144 East Lake Street, Suite C, Bloomingdale, Illinois 60108-0000","www.pivotpoint.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","62","62","86%","NA","2013-14","$11,517","Cosmetology/Cosmetologist, General","373216","01083600"
"Prairie State College","202 South Halsted Street, Chicago Heights, Illinois 60411-8226","www.prairiestate.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","4484","4484","12%","38%","Fall 2013","$7,335","-","148007","00164000"
"Prince Institute-Southeast","596 W Lamont Rd, Elmhurst, Illinois 60126","princeinstitute.edu","2-year, Private for-profit","Associate's degree","City: Midsize","No","10","10","0%","NA","Fall 2013","NA","-","101958","02296000"
"Principia College","1 Maybeck Place, Elsah, Illinois 62028-9799","www.principiacollege.edu","4-year, Private not-for-profit","Bachelor's degree","Rural: Fringe","Yes","479","479","68%","NA","Fall 2010","$14,499","-","148016","00174400"
"Professional's Choice Hair Design Academy","2719 W Jefferson St, Joliet, Illinois 60435","www.pchairdesign.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","79","79","88%","NA","2013-14","$14,699","Cosmetology and Related Personal Grooming Arts, Other","148098","02323300"
"Quincy University","1800 College Ave, Quincy, Illinois 62301-2699","www.quincy.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Remote","Yes","1328","1161","51%","NA","Fall 2010","$18,949","-","148131","00174500"
"Rasmussen College-Aurora","2363 Sequoia Drive, Suite 131, Aurora, Illinois 60506-6219","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","44867301","00869403"
"Rasmussen College-Illinois","6000 East State Street, 4th Floor, Rockford, Illinois 61108-2513","rasmussen.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","1576","1576","16%","NA","Fall 2010","$17,363","-","448673","00869402"
"Rasmussen College-Mokena/Tinley Park","8650 West Spring Lake Road, Mokena, Illinois 60448-6219","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","44867303","00869418"
"Rasmussen College–Romeoville/Joliet","1400 West Normantown Road, Romeoville, Illinois 60446-6219","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","44867302","00869404"
"Reflections Academy of Beauty","241 North Main Street, Decatur, Illinois 62523-1208","www.reflectionsacademyofbeauty.com","< 2-year, Private for-profit","One but less than two years certificate","City: Small","","14","14","25%","NA","2013-14","$5,381","-","475653","04189400"
"Relay Graduate School of Education - Chicago","1 North State Street, Chicago, Illinois 60602-3302","","4-year, Private not-for-profit","Two but less than 4 years certificate|Master's degree","City: Large","","","","NA","NA","Fall 2010","NA","-","47503306","04208604"
"Rend Lake College","468 N Ken Gray Pkwy, Ina, Illinois 62846","www.rlc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Rural: Distant","No","2489","2489","51%","19%","Fall 2013","$6,631","-","148256","00711900"
"Resurrection University","1431 N. Claremont, Chicago, Illinois 60622","www.resu.edu","4-year, Private not-for-profit","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","City: Large","No","631","571","NA","NA","Fall 2010","NA","-","149763","02214100"
"Richland Community College","One College Park, Decatur, Illinois 62521-8512","www.richland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","No","2839","2839","31%","18%","Fall 2013","$4,463","-","148292","01087900"
"Robert Morris University Illinois","401 S State Street, Chicago, Illinois 60605","www.robertmorris.edu/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Large","Yes","2703","2352","41%","NA","Fall 2010","$21,209","-","148335","00174600"
"Rock Valley College","3301 N Mulford Rd, Rockford, Illinois 61114-5699","www.rockvalleycollege.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","7699","7699","31%","18%","Fall 2013","$6,803","-","148380","00174700"
"Rockford University","5050 E State St, Rockford, Illinois 61108-2311","www.rockford.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Midsize","Yes","1287","1075","49%","NA","Fall 2010","$23,289","-","148405","00174800"
