"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Pine Technical & Community College","900 4th St SE, Pine City, Minnesota 55063","www.pine.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","1319","1319","33%","20%","Fall 2013","$11,645","-","174570","00553500"
"Rainy River Community College","1501 Hwy 71, International Falls, Minnesota 56649","www.rainyriver.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","Town: Remote","Yes","322","322","32%","25%","Fall 2013","$7,435","-","174604","00677500"
"Rasmussen College-Blaine","3629 95th Avenue Northeast, Blaine, Minnesota 55014-8624","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17501406","00869417"
"Rasmussen College-Bloomington","4400 West 78th Street, 6th Floor, Bloomington, Minnesota 55435-5444","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","No","","","NA","NA","Fall 2010","NA","-","17501401","00869407"
"Rasmussen College-Brooklyn Park","8301 93rd Avenue North, Brooklyn Park, Minnesota 55445-8658","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17501404","00869401"
"Rasmussen College-Eagan","3500 Federal Drive, Eagan, Minnesota 55122-1346","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","No","","","NA","NA","Fall 2010","NA","-","17501402","00869406"
"Rasmussen College-Lake Elmo/Woodbury","8565 Eagle Point Circle, Lake Elmo, Minnesota 55042-8624","https://www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","17501405","00869412"
"Rasmussen College-Mankato","130 Saint Andrews Drive, Mankato, Minnesota 56001-8658","www.rasmussen.edu","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","No","","","NA","NA","Fall 2010","NA","-","17501403","00869409"
"Rasmussen College-Minnesota","226 Park Avenue South, St. Cloud, Minnesota 56301-3713","rasmussen.edu","4-year, primarily associate's, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Small","No","4786","4786","31%","NA","Fall 2010","$16,447","-","175014","00869400"
"Ridgewater College","2 Century Ave SE, Hutchinson, Minnesota 55350","www.ridgewater.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","","","NA","NA","Fall 2013","NA","-","17523601","00525201"
"Ridgewater College","2101 15th Ave NW, Willmar, Minnesota 56201","www.ridgewater.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","3580","3580","44%","18%","Fall 2013","$11,631","-","175236","00525200"
"Riverland Community College","1900 8th Ave NW, Austin, Minnesota 55912-1473","www.riverland.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","3202","3202","33%","18%","Fall 2013","$8,599","-","173063","00233500"
"Rochester Community and Technical College","851 30th Ave SE, Rochester, Minnesota 55904-4999","www.rctc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Midsize","No","5280","5280","24%","28%","Fall 2013","$14,832","-","174738","00237300"
"Saint Cloud State University","720 Fourth Ave. South, Saint Cloud, Minnesota 56301-4498","www.stcloudstate.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Small","Yes","15744","13878","45%","25%","Fall 2010","$13,582","-","174783","00237700"
"Saint Johns University","2850 Abbey Plaza, Collegeville, Minnesota 56321","www.csbsju.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Rural: Fringe","Yes","1849","1754","79%","NA","Fall 2010","$25,625","-","174792","00237900"
"Saint Mary's University of Minnesota","700 Terrace Heights, Winona, Minnesota 55987-1399","www.smumn.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","Town: Distant","Yes","5640","1590","61%","NA","Fall 2010","$21,280","-","174817","00238000"
"Saint Paul College","235 Marshall Ave, Saint Paul, Minnesota 55102-9808","https://www.saintpaul.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Large","No","6949","6949","21%","27%","Fall 2013","$12,250","-","175041","00553300"
"Sanford-Brown College-Brooklyn Center","5951 Earle Brown Dr, Brooklyn Center, Minnesota 55430","www.browncollege.edu/","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","31","31","7%","NA","Fall 2010","NA","-","475291","00735102"
"Sanford-Brown College-Mendota Heights","1345 Mendota Heights Road, Mendota Heights, Minnesota 55120","sanfordbrown.edu/mendota-heights","4-year, primarily associate's, Private for-profit","Associate's degree|Bachelor's degree","Suburb: Large","No","6","6","35%","NA","Fall 2010","NA","-","174394","00735100"
"South Central  College-Faribault","1225 Sw 3rd St, Faribault, Minnesota 55021-5782","www.southcentral.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","","","NA","NA","Fall 2013","NA","-","17391101","00553701"
"South Central College","1920 Lee Blvd, North Mankato, Minnesota 56003-1920","www.southcentral.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","2807","2807","26%","19%","Fall 2013","$10,783","-","173911","00553700"
"Southwest Minnesota State University","1501 State St, Marshall, Minnesota 56258-5468","www.smsu.edu","4-year, Public","One but less than two years certificate|Associate's degree|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Remote","Yes","7495","7007","50%","21%","Fall 2010","$14,824","-","175078","00237500"
"St Catherine University","2004 Randolph Ave, Saint Paul, Minnesota 55105","https://www.stkate.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - professional practice","City: Large","Yes","4786","3176","59%","29%","Fall 2010","$22,519","-","175005","00234200"
"St Cloud Technical and Community College","1540 Northway Drive, Saint Cloud, Minnesota 56303-1240","www.sctcc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Small","No","4412","4412","33%","24%","Fall 2013","$9,159","-","174756","00553400"
"St Olaf College","1520 St Olaf Ave, Northfield, Minnesota 55057-1098","wp.stolaf.edu","4-year, Private not-for-profit","Bachelor's degree","Town: Distant","Yes","3040","3040","88%","NA","Fall 2010","$27,284","-","174844","00238200"
"Summit Academy Opportunities Industrialization Center","935 Olson Memorial Hwy, Minneapolis, Minnesota 55405","WWW.SAOIC.ORG","< 2-year, Private not-for-profit","Less than one year certificate","City: Large","No","312","312","49%","NA","2013-14","$8,005","Construction Trades, General","175120","02260500"
"The Art Institutes International-Minnesota","15 S 9th Street, LaSalle Building, Minneapolis, Minnesota 55402","www.artinstitutes.edu/minneapolis","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","Yes","340","340","33%","NA","Fall 2010","NA","-","173887","01024800"
"The College of Saint Scholastica","1200 Kenwood Ave, Duluth, Minnesota 55811-4199","www.css.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Small","Yes","4351","2790","66%","NA","Fall 2010","$23,111","-","174899","00234300"
"The Salon Professional Academy","4229 Highway 52 North, Rochester, Minnesota 55901-4310","www.tsparochester.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","15","15","14%","NA","2013-14","$15,486","Cosmetology/Cosmetologist, General","461546","04174400"
"United Theological Seminary of the Twin Cities","3000 Fifth St NW, New Brighton, Minnesota 55112-2598","www.unitedseminary.edu","4-year, Private not-for-profit","Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree","Suburb: Large","Yes","84","","NA","NA","Fall 2010","NA","-","175139","00238600"
"University of Minnesota-Crookston","2900 University Ave, Crookston, Minnesota 56716-5001","https://www.crk.umn.edu/","4-year, Public","Less than one year certificate|Bachelor's degree","Town: Distant","Yes","2676","2676","54%","33%","Fall 2010","$13,396","-","174075","00406900"
"University of Minnesota-Duluth","515 Darland Administration Bldg, Duluth, Minnesota 55812","www.d.umn.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","11018","9967","59%","30%","Fall 2010","$15,664","-","174233","00238800"
"University of Minnesota-Morris","309 Behmler Hall, Morris, Minnesota 56267","www4.morris.umn.edu/","4-year, Public","Bachelor's degree","Town: Remote","Yes","1771","1771","64%","24%","Fall 2010","$11,589","-","174251","00238900"
"University of Minnesota-Rochester","300 University Square  111 South Broadway, Rochester, Minnesota 55904","https://r.umn.edu","4-year, Public","Bachelor's degree","City: Midsize","Yes","435","435","55%","34%","Fall 2010","$16,247","-","456959","00396903"
"University of Minnesota-Twin Cities","100 Church Street SE, Minneapolis, Minnesota 55455-0213","https://twin-cities.umn.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","51579","34870","78%","14%","Fall 2010","$16,242","-","174066","00396900"
"University of Northwestern-St Paul","3003 Snelling Ave N, Saint Paul, Minnesota 55113-1598","https://www.unwsp.edu","4-year, Private not-for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","3447","3241","63%","NA","Fall 2010","$23,814","-","174491","00237100"
"University of Phoenix-Minnesota","435 Ford Rd, Saint Louis Park, Minnesota 55426-4915","www.phoenix.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","Suburb: Large","No","31","29","13%","NA","Fall 2010","NA","-","445319","32098884"
"University of St Thomas","2115 Summit Ave, Saint Paul, Minnesota 55105-1078","www.stthomas.edu","4-year, Private not-for-profit","Two but less than 4 years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","9920","6048","76%","17%","Fall 2010","$30,791","-","174914","00234500"
"Vermilion Community College","1900 East Camp Street, Ely, Minnesota 55731","www.vcc.edu/","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","Yes","653","653","36%","35%","Fall 2013","$10,592","-","175157","00235000"
"Walden University","100 Washington Avenue South, Suite 900, Minneapolis, Minnesota 55401","www.waldenu.edu","4-year, Private for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Large","No","52565","8035","11%","NA","Fall 2010","NA","-","125231","02504200"
"White Earth Tribal and Community College","2250 College Road, Mahnomen, Minnesota 56557","www.wetcc.edu","2-year, Private not-for-profit","Associate's degree","Rural: Remote","No","77","77","40%","NA","Fall 2013","$7,983","-","434751","03921400"
"Winona State University","175 West Mark Street, Winona, Minnesota 55987-5838","www.winona.edu","4-year, Public","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Distant","Yes","8139","7661","59%","14%","Fall 2010","$17,109","-","175272","00239400"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
