"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Lake Lanier School of Massage","675 E.E. Butler Pkwy Ste K, Gainesville, Georgia 30501-4546","www.woodruffmedical.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","89","89","71%","NA","2013-14","$21,273","Medical/Clinical Assistant","455840","04147700"
"Lanier Technical College","2990 Landrum Education Dr, Oakwood, Georgia 30566","www.laniertech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Midsize","No","3626","3626","32%","NA","Fall 2013","$5,350","-","140243","00525400"
"Le Cordon Bleu College of Culinary Arts-Atlanta","1927 Lakeside Parkway, Tucker, Georgia 30084","www.chefs.edu/atlanta","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Large","No","487","487","52%","NA","Fall 2013","NA","-","443623","03022601"
"Life University","1269 Barclay Circle, Marietta, Georgia 30060","www.life.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree|Doctor's degree - professional practice","City: Small","Yes","2692","718","28%","31%","Fall 2010","$27,123","-","140252","02074800"
"Lincoln College of Technology-Marietta","2359 Windy Hill Road, Marietta, Georgia 30067","www.lincolnedu.com/campus/marietta-ga","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","Suburb: Large","No","299","299","55%","NA","Fall 2013","$15,580","Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician","434159","01246109"
"Luther Rice College & Seminary","3038 Evans Mill Road, Lithonia, Georgia 30038-9869","www.lutherrice.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree|Doctor's degree - research/scholarship","Suburb: Large","No","1078","350","67%","NA","Fall 2010","$6,988","-","135364","03100900"
"Mercer University","1501 Mercer University Drive, Macon, Georgia 31207","www.mercer.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice|Doctor's degree - other","City: Midsize","Yes","8615","4706","66%","26%","Fall 2010","$20,692","-","140447","00158000"
"Miami Ad School at Portfolio Center","125 Bennett St NW, Atlanta, Georgia 30309","www.portfoliocenter.edu","2-year, Private for-profit","Two but less than 4 years certificate","City: Large","No","63","63","40%","NA","Fall 2013","NA","-","140827","02217200"
"Middle Georgia State University","100 University Parkway, Macon, Georgia 31206","www.mga.edu/","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","Yes","7714","7642","NA","NA","Fall 2010","$9,538","-","482158","00158100"
"Miller-Motte Technical College-Augusta","621 NW Frontage Road, Augusta, Georgia 30907-0921","www.miller-motte.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","423","423","31%","NA","Fall 2013","$20,141","-","460826","02614207"
"Miller-Motte Technical College-Columbus","1800 Box Rd, Columbus, Georgia 31907","www.miller-motte.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","635","635","38%","NA","Fall 2013","$20,136","-","458441","02614206"
"Miller-Motte Technical College-Macon","175 Tom Hill Sr Blvd, Macon, Georgia 31210","www.miller-motte.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Midsize","No","383","383","34%","NA","Fall 2013","$19,513","-","475060","00489808"
"Morehouse College","830 Westview Dr SW, Atlanta, Georgia 30314","www.morehouse.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree","City: Large","Yes","2108","2108","50%","30%","Fall 2010","$31,381","-","140553","00158200"
"Morehouse School of Medicine","720 Westview Drive, S.W., Atlanta, Georgia 30310","www.msm.edu","4-year, Private not-for-profit","Master's degree|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","No","480","","NA","NA","Fall 2010","NA","-","140562","02482100"
"New Horizons Medical Institute","5675 Jimmy Carter Blvd Suite J, Norcross, Georgia 30071","www.newhorizonsmedical.com","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Two but less than 4 years certificate","Suburb: Large","No","220","220","74%","NA","Fall 2013","NA","Nursing Assistant/Aide and Patient Care Assistant/Aide","483638","04221100"
"New Horizons Medical Institute-Winder","138 Park Ave Suite 200, Winder, Georgia 30680-2130","www.newhorizonsmedical.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Town: Fringe","No","94","94","81%","NA","2013-14","NA","Nursing Assistant/Aide and Patient Care Assistant/Aide","485120","04221101"
"North Georgia Technical College","1500 Georgia Hwy 197 N, Clarkesville, Georgia 30523","https://northgatech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","Yes","2838","2838","30%","NA","Fall 2013","$6,792","-","140678","00561900"
"Oconee Fall Line Technical College","1189 Deepstep Rd, Sandersville, Georgia 31082","www.oftc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","1404","1404","34%","NA","Fall 2013","$204","-","420431","03155500"
"Ogeechee Technical College","One Joseph E. Kennedy Blvd, Statesboro, Georgia 30458","www.ogeecheetech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","1904","1904","41%","NA","Fall 2013","$6,221","-","366465","03030000"
"Oglethorpe University","4484 Peachtree Road, NE, Atlanta, Georgia 30319-2797","www.oglethorpe.edu","4-year, Private not-for-profit","Bachelor's degree","Suburb: Large","Yes","1184","1184","47%","NA","Fall 2010","$21,052","-","140696","00158600"
"Omnitech Institute","1800 Phoenix Blvd. Bldg 100 Suite 104, Atlanta, Georgia 30349","www.omnitech.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","81","81","59%","8%","2013-14","$17,965","Computer Engineering Technology/Technician","444796","03812300"
"Pacific Institute of Technology","1388 Southlake Plaza Drive, Morrow, Georgia 30260-1756","www.pacifictech.edu","2-year, Private for-profit","Less than one year certificate|Associate's degree","Suburb: Large","No","24","24","NA","NA","Fall 2013","NA","-","488095","04245200"
"Paine College","1235 15th St, Augusta, Georgia 30901-3182","www.paine.edu","4-year, Private not-for-profit","Bachelor's degree","City: Midsize","Yes","502","502","20%","NA","Fall 2010","$16,530","-","140720","00158700"
"Paul Mitchell the School-Atlanta","887 West Marietta Street Suite A, Atlanta, Georgia 30318","www.paulmitchellatlanta.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Large","No","310","310","60%","NA","2013-14","$17,696","Cosmetology/Cosmetologist, General","454926","04147000"
"Paul Mitchell the School-Esani","1003 Mansell Rd, Roswell, Georgia 30076","https://paulmitchell.edu/atlanta-esani","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Small","No","300","300","77%","NA","2013-14","$12,758","Cosmetology/Cosmetologist, General","454607","02577000"
"Piedmont College","1021 Central Ave, Demorest, Georgia 30535-0010","www.piedmont.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Distant","Yes","2266","1295","50%","NA","Fall 2010","$17,312","-","140818","00158800"
"Point University","507 West 10th Street, West Point, Georgia 31833","point.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Town: Distant","Yes","1986","1954","34%","NA","Fall 2010","$16,174","-","138868","00154700"
"Pro Way Hair School","5684 Memorial Dr, Stone Mountain, Georgia 30083-3254","www.prowayhairschool.com","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","158","158","40%","3%","2013-14","$11,951","Cosmetology/Cosmetologist, General","139506","01205100"
"Profile Institute of Barber-Styling","26 Cleveland Ave SE, Atlanta, Georgia 30315","profileinstitute.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","55","55","98%","NA","2013-14","$8,708","Barbering/Barber","457466","04149900"
"Reinhardt University","7300 Reinhardt Circle, Waleska, Georgia 30183-2981","www.reinhardt.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Rural: Fringe","Yes","1484","1374","32%","44%","Fall 2010","$20,742","-","140872","00158900"
"Rivertown School of Beauty Barber Skin Care and Nails","4747 E Hamilton Road, Columbus, Georgia 31904","rivertownschoolofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","120","120","77%","2%","2013-14","$7,445","Cosmetology/Cosmetologist, General","419235","03102000"
"SAE Institute of Technology-Atlanta","215 Peachtree Street, Atlanta, Georgia 30303-1736","www.usa.sae.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","City: Large","No","408","408","44%","NA","Fall 2013","$21,322","Recording Arts Technology/Technician","476948","04206600"
"Sanford-Brown College-Atlanta","500 Embassy Row NE/Suite 130, Atlanta, Georgia 30328","www.sanfordbrown.edu/Atlanta","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","19","19","62%","NA","Fall 2013","NA","-","420495","02116000"
"Savannah College of Art and Design","342 Bull St, Savannah, Georgia 31402-3146","www.scad.edu","4-year, Private not-for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","Yes","12364","10005","67%","NA","Fall 2010","$40,856","-","140951","02141500"
"Savannah Law School","516 Drayton Street, Savannah, Georgia 31401","www.savannahlawschool.org/","4-year, Private for-profit","Doctor's degree - professional practice","City: Midsize","No","134","","NA","NA","Fall 2010","NA","-","480301","03173301"
"Savannah State University","3219 College Street, Savannah, Georgia 31404-5310","www.savannahstate.edu/","4-year, Public","Associate's degree|Bachelor's degree|Master's degree","City: Midsize","Yes","4955","4772","27%","21%","Fall 2010","$10,298","-","140960","00159000"
"Savannah Technical College","5717 White Bluff Rd, Savannah, Georgia 31405-5594","www.savannahtech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","City: Midsize","No","3938","3938","34%","NA","Fall 2013","$4,610","-","140942","00561800"
"Shorter University","315 Shorter Ave, Rome, Georgia 30165","su.shorter.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","Yes","1507","1419","37%","NA","Fall 2010","$17,447","-","140988","00159100"
"Shorter University-College of Adult & Professional Programs","1090 Northchase Parkway, Suite 140, Marietta, Georgia 30067","www.shorter.edu/professional-education/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Small","No","326","249","55%","NA","Fall 2010","$20,157","-","448309","00159101"
"South Georgia State College","100 W College Park Dr, Douglas, Georgia 31533","www.sgsc.edu","4-year, primarily associate's, Public","Associate's degree|Bachelor's degree","Town: Remote","Yes","2542","2542","11%","30%","Fall 2010","$8,951","-","482699","00159200"
"South Georgia Technical College","900 South GA Tech Parkway, Americus, Georgia 31709","www.southgatech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","Yes","1829","1829","52%","NA","Fall 2013","$5,266","-","141006","00561700"
"South University-Accelerated Graduate Programs","6600 Peachtree Dunwoody Road, Atlanta, Georgia 30328-6773","www.southuniversity.edu/admissions/accelerated-graduate-programs","4-year, Private for-profit","Master's degree","City: Midsize","No","14","","NA","NA","Fall 2010","NA","-","468006","01303909"
"South University-Savannah","709 Mall Blvd, Savannah, Georgia 31406","www.southuniversity.edu/savannah#location=Savannah,%20GA","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - professional practice","City: Midsize","No","1392","630","15%","NA","Fall 2010","$22,149","-","139579","01303900"
"South University–Savannah Online","709 Mall Blvd, Savannah, Georgia 31406","www.southuniversity.edu/online#location=Online%20Programs","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","No","8954","5257","2%","NA","Fall 2010","$23,798","-","475121","01303900"
"Southeastern Technical College","3001 E First St, Vidalia, Georgia 30474","www.southeasterntech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Remote","No","1563","1563","42%","NA","Fall 2013","$3,907","-","368911","03066500"
"Southern Crescent Technical College","501 Varsity Rd, Griffin, Georgia 30223-2042","www.sctech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Large","No","4703","4703","23%","NA","Fall 2013","$9,077","-","139986","00562100"
"Southern Regional Technical College","15689 US Hwy 19 North, Thomasville, Georgia 31792","southernregional.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Town: Distant","No","3521","3521","38%","NA","Fall 2013","$2,322","-","487162","00561500"
"Spelman College","350 Spelman Lane SW, Atlanta, Georgia 30314-4399","www.spelman.edu","4-year, Private not-for-profit","Bachelor's degree","City: Large","Yes","2125","2125","77%","13%","Fall 2010","$32,399","-","141060","00159400"
"Strayer University-Augusta Campus","1330 Augusta West Parkway, Augusta, Georgia 30909","www.strayer.edu/georgia/augusta","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","45891907","00145972"
"Strayer University-Cobb Campus","3101 Towercreek Parkway SE, Suite 700, Atlanta, Georgia 30339","www.strayer.edu/georgia/cobb-county","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","45891901","00145940"
"Strayer University-Columbus","6003 Veterans Pkwy Ste 100, Columbus, Georgia 31909","www.strayer.edu/georgia/columbus","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","","","NA","NA","Fall 2010","NA","-","45891908",""
"Strayer University-Douglasville Campus","4655 Timber Ridge Dr, Douglasville, Georgia 30135","www.strayer.edu/georgia/douglasville","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","45891904","00145959"
"Strayer University-Georgia","3355 Northeast Expwy, Ste 100, Atlanta, Georgia 30341","www.strayer.edu/georgia/chamblee","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","6608","5113","27%","NA","Fall 2010","$25,726","-","458919","00145939"
"Strayer University-Lithonia Campus","3120 Stonecrest Blvd Ste 200, Lithonia, Georgia 30038","www.strayer.edu/georgia/lithonia","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","45891905","00145965"
"Strayer University-Morrow Campus","3000 Corporate Center Dr, Ste 100, Morrow, Georgia 30260","www.strayer.edu/georgia/morrow","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Suburb: Large","No","","","NA","NA","Fall 2010","NA","-","45891902","00145946"
"Strayer University-Roswell Campus","100 Mansell Court East, Roswell, Georgia 30076","www.strayer.edu/georgia/roswell","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Small","No","","","NA","NA","Fall 2010","NA","-","45891903","00145952"
"Strayer University-Savannah Campus","20 Martin Court, Savannah, Georgia 31419","www.strayer.edu/georgia/savannah","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree","Rural: Fringe","No","","","NA","NA","Fall 2010","NA","-","45891906","00145971"
"The Art Institute of Atlanta","6600 Peachtree Dunwoody Rd., 100 Embassy Row, Atlanta, Georgia 30328-1635","www.artinstitutes.edu/atlanta","4-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree","City: Midsize","No","1987","1987","17%","2%","Fall 2010","$22,356","-","138813","00927000"
"The Creative Circus","812 Lambert Dr., Atlanta, Georgia 30324","www.creativecircus.edu","2-year, Private for-profit","Two but less than 4 years certificate","City: Large","No","249","249","71%","NA","Fall 2013","$18,660","-","141015","02285500"
"Thomas University","1501 Millpond Rd, Thomasville, Georgia 31792","www.thomasu.edu","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate","Town: Distant","Yes","1156","769","44%","NA","Fall 2010","$20,295","-","141167","00155500"
"Toccoa Falls College","107 Kincaid Drive, Toccoa Falls, Georgia 30598","tfc.edu","4-year, Private not-for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","Town: Distant","Yes","1252","1252","49%","NA","Fall 2010","$19,026","-","141185","00159600"
"Toni & Guy Hairdressing Academy-Atlanta","1355 Roswell Rd, Suite 150, Marietta, Georgia 30062","toniguy.edu","< 2-year, Private for-profit","One but less than two years certificate","City: Small","No","77","77","69%","NA","2013-14","$14,935","Cosmetology/Cosmetologist, General","413945","02321400"
"Truett McConnell University","100 Alumni Dr, Cleveland, Georgia 30528","https://truett.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","Rural: Fringe","Yes","2187","2152","39%","NA","Fall 2010","$17,791","-","141237","00159700"
"United Education Institute-Morrow","1564 Southlake Parkway, Morrow, Georgia 30260-2941","www.uei.edu","< 2-year, Private for-profit","One but less than two years certificate","Suburb: Large","No","429","429","72%","NA","2013-14","$25,895","Medical/Clinical Assistant","413893","02559315"
"University of Georgia","Administration Building, Athens, Georgia 30602","www.uga.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Midsize","Yes","36574","27951","85%","7%","Fall 2010","$14,956","-","139959","00159800"
"University of North Georgia","82 College Circle, Dahlonega, Georgia 30597","www.ung.edu","4-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - professional practice","Town: Fringe","Yes","18219","17704","28%","22%","Fall 2010","$9,608","-","482680","00158500"
"University of Oklahoma - Ft. Benning GA - AP","Army Education Center, BLD 9230, Ft Benning, Georgia 31905-5593","","4-year, Public","Bachelor's degree|Master's degree","Suburb: Large","","","","NA","NA","Fall 2010","NA","-","20750002","00318466"
"University of Phoenix-Georgia","8200 Roberts Dr, Sandy Springs, Georgia 30350","www.phoenix.edu","4-year, Private for-profit","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Midsize","No","894","788","14%","NA","Fall 2010","$18,340","-","484677","32098829"
"University of West Georgia","1601 Maple St, Carrollton, Georgia 30118-0001","www.westga.edu","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","Town: Fringe","Yes","13308","11155","41%","22%","Fall 2010","$14,285","-","141334","00160100"
"Valdosta State University","1500 N Patterson St, Valdosta, Georgia 31698","www.valdosta.edu","4-year, Public","Associate's degree|Bachelor's degree|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Small","Yes","11375","8780","36%","34%","Fall 2010","$14,573","-","141264","00159900"
"Virginia College-Augusta","2807 Wylds Rd Ste B, Augusta, Georgia 30909","www.vc.edu/campus/augusta-georgia-college.cfm","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","735","735","NA","NA","Fall 2013","$17,378","-","458256","03010619"
"Virginia College-Columbus","5601 Veterans Parkway, Columbus, Georgia 31904-9001","https://www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","556","556","31%","NA","Fall 2013","$18,387","-","475370","03010628"
"Virginia College-Macon","1901 Paul Walsh Drive, Macon, Georgia 31206-3180","www.vc.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","288","288","25%","NA","Fall 2013","$16,641","-","460844","03010623"
"Virginia College-Savannah","14045 Abercorn Street, Suite 1503, Savannah, Georgia 31419-2371","www.vc.edu/","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","404","404","NA","NA","Fall 2013","$17,628","-","475352","03010627"
"Vogue Beauty and Barber School","3655 MacLand Rd, Hiram, Georgia 30141-2226","www.voguebeautyschool.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","72","72","55%","NA","2013-14","$17,189","Cosmetology/Cosmetologist, General","431965","03116100"
"Wesleyan College","4760 Forsyth Road, Macon, Georgia 31210-4462","www.wesleyancollege.edu","4-year, Private not-for-profit","Bachelor's degree|Master's degree","City: Midsize","Yes","676","630","58%","NA","Fall 2010","$16,301","-","141325","00160000"
"West Georgia Technical College","176 Murphy Campus Blvd., Waco, Georgia 30182","www.westgatech.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Fringe","No","6743","6743","22%","NA","Fall 2013","$4,125","-","139278","01048700"
"Wiregrass Georgia Technical College","4089 Val Tech Rd, Valdosta, Georgia 31602-0929","www.wiregrass.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Suburb: Small","No","3939","3939","28%","NA","Fall 2013","$2,458","-","141255","00525600"
"Woodruff Medical Training and Testing","4053 LaVista Road, Tucker, Georgia 30084","www.woodruffmedical.edu","< 2-year, Private for-profit","Less than one year certificate","Suburb: Large","No","86","86","79%","NA","2013-14","$17,462","Nursing Assistant/Aide and Patient Care Assistant/Aide","481146","04203800"
"Young Harris College","1 College Street, Young Harris, Georgia 30582","www.yhc.edu","4-year, Private not-for-profit","One but less than two years certificate|Bachelor's degree","Rural: Remote","Yes","1200","1200","47%","NA","Fall 2010","$18,977","-","141361","00160400"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
