"Name","Address","Website","Type","Awards offered","Campus setting","Campus housing","Student population","Undergraduate students","Graduation Rate","Transfer-Out Rate","Cohort Year *","Net Price **","Largest Program","IPEDS ID","OPE ID"
"Sonoran Desert Institute","8767 East Via De Ventura, Scottsdale, Arizona 85258-3376","sdi.edu","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","1427","1427","69%","NA","Fall 2013","NA","-","488077","04244900"
"South Mountain Community College","7050 S 24th St, Phoenix, Arizona 85042","www.southmountaincc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Large","No","4058","4058","17%","35%","Fall 2013","$7,417","-","105792","02146600"
"Southwest College of Naturopathic Medicine & Health Sciences","2140 E Broadway Rd, Tempe, Arizona 85282","www.scnm.edu","4-year, Private not-for-profit","Doctor's degree - professional practice","City: Midsize","No","376","","NA","NA","Fall 2010","NA","-","420246","03107000"
"Southwest Institute of Healing Arts","1100 East Apache Blvd, Tempe, Arizona 85281","SWIHA.EDU","2-year, Private for-profit","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Midsize","No","952","952","58%","NA","Fall 2013","$22,667","Holistic Health","442879","03593300"
"Southwest Skill Center-Campus of Estrella Mountain Community College","3000 N Dysart Rd, Avondale, Arizona 85323","www.estrellamountain.edu/southwest-skill-center","< 2-year, Public","Less than one year certificate","Suburb: Midsize","No","250","250","90%","NA","2013-14","$3,148","Emergency Medical Technology/Technician (EMT Paramedic)","440721",""
"Southwest University of Visual Arts-Tucson","2525 N Country Club Rd, Tucson, Arizona 85716","www.suva.edu","4-year, Private for-profit","Bachelor's degree|Master's degree","City: Large","No","136","132","88%","NA","Fall 2010","$27,017","-","104188","02491500"
"Studio Academy of Beauty","610 N Alma School Rd Ste 38, Chandler, Arizona 85224","www.tsaob.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Suburb: Large","No","376","376","69%","NA","2013-14","$15,895","Cosmetology/Cosmetologist, General","455725","04152900"
"The Art Institute of Phoenix","2233 W Dunlap Ave, Phoenix, Arizona 85021-2859","www.artinstitutes.edu/phoenix/","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","Yes","899","899","38%","3%","Fall 2010","$21,017","-","428444","04051300"
"The Art Institute of Tucson","5099 E. Grant Rd. #100, Tucson, Arizona 85712","www.artinstitutes.edu/tucson","4-year, primarily associate's, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree","City: Large","No","176","176","37%","6%","Fall 2010","NA","-","444927","04051306"
"Thunderbird School of Global Management","1 Global Place, Glendale, Arizona 85306-6000","https://thunderbird.asu.edu/","4-year, Public","Postbaccalaureate certificate|Master's degree","Suburb: Large","Yes","297","","NA","NA","Fall 2010","NA","-","103778","00108160"
"Tohono O'Odham Community College","Highway 86, Mile Post 125.5, Sells, Arizona 85634-3129","www.tocc.edu","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree|Two but less than 4 years certificate","Rural: Remote","Yes","276","276","18%","18%","Fall 2013","$3,535","-","442781","03784400"
"Trine University-Arizona Regional Campus","14100 N. 83rd. Avenue, Suite 100, Peoria, Arizona 85381-4621","www.trine.edu/peoria/","4-year, Private not-for-profit","Associate's degree|Bachelor's degree|Master's degree","Suburb: Large","No","353","329","NA","NA","Fall 2010","$14,208","-","485078","00183911"
"Tucson College","5151 E Broadway Blvd, Ste.155, Tucson, Arizona 85711","www.tucsoncollege.edu","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","102","102","78%","NA","2013-14","$22,659","Electrician","105987","00446700"
"Tucson College of Beauty","3955 N Flowing Wells Rd, Tucson, Arizona 85705","tucsoncollegeofbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Large","No","31","31","63%","NA","2013-14","$15,510","Cosmetology/Cosmetologist, General","447704","04059300"
"Turning Point Beauty College","580 n camino mercado, Casa Grande, Arizona 85122","turningpointbeauty.com","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","Rural: Fringe","No","49","49","50%","NA","2013-14","$9,289","Cosmetology/Cosmetologist, General","444936","03814300"
"Universal Technical Institute of Arizona Inc","10695 West Pierce Street, Avondale, Arizona 85323","www.uti.edu","2-year, Private for-profit","One but less than two years certificate|Associate's degree","Suburb: Midsize","No","1896","1896","60%","NA","Fall 2013","$18,951","Automobile/Automotive Mechanics Technology/Technician","106041","00822100"
"Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division","2844 W Deer Valley Rd, Phoenix, Arizona 85027","www.uti.edu/","2-year, Private for-profit","One but less than two years certificate|Two but less than 4 years certificate","City: Large","No","1182","1182","65%","NA","Fall 2013","$16,995","Motorcycle Maintenance and Repair Technology/Technician","105215","02100500"
"University of Advancing Technology","2625 W Baseline Rd, Tempe, Arizona 85283","www.uat.edu","4-year, Private for-profit","Associate's degree|Bachelor's degree|Master's degree","City: Midsize","Yes","694","672","21%","9%","Fall 2010","$27,079","-","363934","02559000"
"University of Arizona","1401 E University, Tucson, Arizona 85721-0066","www.arizona.edu","4-year, Public","Less than one year certificate|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship|Doctor's degree - professional practice","City: Large","Yes","43161","33694","60%","NA","Fall 2010","$16,466","-","104179","00108300"
"University of Arizona-South","1140 North Colombo Avenue, Sierra Vista, Arizona 85635","uas.arizona.edu/","4-year, Public","Bachelor's degree|Postbaccalaureate certificate|Master's degree","City: Small","No","464","378","NA","NA","Fall 2010","NA","-","487296","00108302"
"University of Phoenix-Arizona","1625 West Fountainhead Parkway, Tempe, Arizona 85282","www.phoenix.edu","4-year, Private for-profit","Less than one year certificate|Associate's degree|Bachelor's degree|Postbaccalaureate certificate|Master's degree|Post-master's certificate|Doctor's degree - research/scholarship","City: Midsize","No","131629","103711","16%","NA","Fall 2010","$18,062","-","484613","02098800"
"Utah College of Massage Therapy-Phoenix","10000 North 31 Avenue, Metro Center Business Park, Bldg D, #100, Phoenix, Arizona 85051-3470","www.steinered.com/","< 2-year, Private for-profit","Less than one year certificate","City: Large","No","365","365","82%","NA","2013-14","$21,719","Massage Therapy/Therapeutic Massage","469142","03030605"
"Utah College of Massage Therapy-Tempe","1409 West Southern Avenue, Suite 6, Tempe, Arizona 85282-4446","www.steinered.com/","< 2-year, Private for-profit","Less than one year certificate|One but less than two years certificate","City: Midsize","No","250","250","77%","NA","2013-14","$21,025","Massage Therapy/Therapeutic Massage","469133","03030604"
"Western International University","1601 W Fountainhead Parkway, Tempe, Arizona 85282","www.west.edu","4-year, Private for-profit","One but less than two years certificate|Associate's degree|Bachelor's degree|Master's degree","City: Midsize","No","1658","1184","11%","NA","Fall 2010","$11,294","-","106102","02171500"
"Yavapai College","1100 E Sheldon St, Prescott, Arizona 86301","www.YC.EDU","2-year, Public","Less than one year certificate|One but less than two years certificate|Associate's degree","City: Small","Yes","7282","7282","23%","26%","Fall 2013","$6,486","-","106148","00107900"
"","* Cohort Year represents the year for which students began their studies and applies to Graduation and Transfer Out Rates.","","","","","","","","","","","","","",""
"","** Net Price is Average Net Price for 2015-2016 generated for full-time beginning undergraduate students who were awarded grant or scholarship aid from federal, state or local governments, or the institution. For public institutions only students paying the in-state or in-district rate are included.  For institutions that charge students by program, net price is generated for the institution’s largest program.","","","","","","","","","","","","","",""
"","NA (Not applicable) - Graduation rate, transfer-out rate and the net price are not applicable to institutions that do not have full-time, first-time degree-seeking undergraduate students in the applicable cohort year or the financial aid year.","","","","","","","","","","","","","",""
