Wisconsin
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (738) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0903823,AVE MARIA ACADEMY,2,12,PO BOX 127,PLUM CITY,55093,093,WI,55,54761,7156474630,180,7.08,Yes,,6,4,3,5,2,3,3,2,3,,,,,,31,25,0,0,0,2,23,0,0,4,43,1,1,1,1,4,0,0,0,8,92,0,0,6.25,1,PIERCE,This school does not belong to ANY associations or organizations,,,,,,,
02119568,BADGER STATE BAPTIST SCHOOL,3,17,8519 S 13TH ST,OAK CREEK,55079,079,WI,55,53154,4643019319,188,7,No,,,8,9,3,4,4,3,,3,2,5,4,3,5,53,53,0,0,0,5,28,0,20,6,21,1,1,3,2,2,0,0,0,9.43,52.83,0,37.74,8.83,5,MILWAUKEE,This school does not belong to ANY associations or organizations,,,,,,,
01513146,BALDWIN CHRISTIAN SCHOOL,2,17,896 US HIGHWAY 63,BALDWIN,55109,109,WI,55,54002,7156842656,174,7,No,,17,6,5,6,10,6,6,5,5,,3,2,5,2,78,61,2,1,4,0,54,0,0,7.1,41,1,1,3,2,4,3.28,1.64,6.56,0,88.52,0,0,8.59,8,ST. CROIX,Association of Classical and Christian Schools,,,,,,,
02067868,BARRON CHRISTIAN SCHOOL,3,13,1446 15TH ST,BARRON,55005,005,WI,55,54812,7156376629,164,6,No,,,4,3,1,5,5,4,1,5,4,,,,,32,32,0,0,0,0,32,0,0,3,41,1,1,1,2,4,0,0,0,0,100,0,0,10.67,24,BARRON,This school does not belong to ANY associations or organizations,,,,,,,
02067904,BAY CITY BAPTIST SCHOOL,2,17,1840 BOND ST,GREEN BAY,55009,009,WI,55,54303,9204995561,176,7,Yes,,2,2,7,5,3,8,8,10,3,11,6,4,4,7,80,78,3,0,2,5,68,0,0,6.8,12,1,1,3,2,1,3.85,0,2.56,6.41,87.18,0,0,11.47,5,BROWN,American Association of Christian Schools (AACS),,,,,,,
K9306388,BEAUTIFUL SAVIOR LUTHERAN SCHOOL,2,11,1205 S EAST AVE,WAUKESHA,55133,133,WI,55,53186,2625426558,173,7,Yes,,25,10,8,4,4,3,7,3,,,,,,,64,39,0,3,1,1,33,0,1,3.9,13,1,1,1,2,1,0,7.69,2.56,2.56,84.62,0,2.56,10,20,WAUKESHA,Other special emphasis association(s),,,,,,,
A0503700,BEAVER CREEK SCHOOL,6,13,W1410 HILL RD,GRANTON,55019,019,WI,55,54436,,168,6,Yes,,,,4,1,2,2,4,2,3,2,,,,,20,20,0,0,0,0,20,0,0,1,43,1,1,1,2,4,0,0,0,0,100,0,0,20,3,CLARK,This school does not belong to ANY associations or organizations,,,,,,,
A0903837,BEAVER CREEK SCHOOL,6,13,W16296 COUNTY RD C,ETTRICK,55053,053,WI,55,54627,,170,6,No,,,,3,2,2,2,2,2,,1,,,,,14,14,0,0,0,0,14,0,0,1,42,1,1,1,2,4,0,0,0,0,100,0,0,14,3,TREMPEALEAU,Association Montessori International,,,,,,,
A9304123,BELIEVERS IN CHRIST CHRISTIAN ACADEMY,3,17,4065 N 25TH ST,MILWAUKEE,55079,079,WI,55,53209,4144441146,180,7,Yes,,,31,22,31,16,18,19,16,19,19,11,9,8,7,226,226,0,0,2,212,3,0,9,20.9,11,1,1,3,2,1,0,0,0.88,93.81,1.33,0,3.98,10.81,8,MILWAUKEE,Other school association(s),,,,,,,
01513678,BEREAN CHRISTIAN SCHOOL,3,14,N20601 US HIGHWAY 53,GALESVILLE,55121,121,WI,55,54630,6085822824,170,7.5,Yes,,,3,1,2,5,,7,4,2,4,2,,,,30,30,0,0,4,0,26,0,0,4.8,42,1,1,3,2,4,0,0,13.33,0,86.67,0,0,6.25,5,TREMPEALEAU,Other school association(s),,,,,,,
