North Dakota
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (40) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0502697,PRAIRIE VOYAGER SDA SCHOOL,9,11,3610 CHERRY ST,GRAND FORKS,38035,035,ND,38,58201,7017469644,178,7,Yes,,,,,,,3,,1,,,,,,,4,4,0,0,0,0,4,0,0,1,13,1,1,1,2,1,0,0,0,0,100,0,0,4,28,GRAND FORKS,General Conference of the Seventh-Day Adventist Church (GCSDAC),Other special emphasis association(s),,,,,,
A9104161,SHILOH CHRISTIAN SCHOOL,2,17,1915 SHILOH DR,BISMARCK,38015,015,ND,38,58503,7012212104,175,6.5,Yes,,140,30,32,44,38,40,34,31,30,39,41,34,19,30,582,442,25,0,17,8,386,6,0,31.3,13,1,1,3,2,1,5.66,0,3.85,1.81,87.33,1.36,0,14.12,8,BURLEIGH,Association of Christian Schools International (ACSI),,,,,,,
01042855,ST ALPHONSUS SCHOOL,2,13,209 10TH AVE,LANGDON,38019,019,ND,38,58249,7012562354,175,6.25,Yes,,10,6,4,7,6,4,6,6,5,8,,,,,62,52,4,0,2,0,46,0,0,10.6,43,1,1,1,1,4,7.69,0,3.85,0,88.46,0,0,4.91,1,CAVALIER,This school does not belong to ANY associations or organizations,,,,,,,
A0108598,ST ANN'S CATHOLIC SCHOOL,3,11,PO BOX 2020,BELCOURT,38079,079,ND,38,58316,7014772667,176,7,Yes,,,4,5,6,4,8,3,9,,,,,,,39,39,37,0,2,0,0,0,0,6,43,1,1,1,1,4,94.87,0,5.13,0,0,0,0,6.5,1,ROLETTE,This school does not belong to ANY associations or organizations,,,,,,,
01042618,ST BERNARD MISSION SCHOOL,3,12,PO BOX 394 1 MISSION AVE,FORT YATES,38085,085,ND,38,58538,7018547413,175,7,Yes,,,7,5,7,7,6,6,9,1,,,,,,48,48,46,0,2,0,0,0,0,8,43,1,1,1,1,4,95.83,0,4.17,0,0,0,0,6,1,SIOUX,National Catholic Educational Association (NCEA),,,,,,,
01042811,ST JOHN S SCHOOL,2,11,212 DAKOTA AVE,WAHPETON,38077,077,ND,38,58075,7016426116,183,6,Yes,,25,13,9,22,13,13,13,14,,,,,,,122,97,1,0,2,7,84,3,0,8.8,32,1,1,1,1,3,1.03,0,2.06,7.22,86.6,3.09,0,11.02,1,RICHLAND,National Catholic Educational Association (NCEA),,,,,,,
01042866,ST JOHN'S ACADEMY,2,11,215 5TH ST SE,JAMESTOWN,38093,093,ND,38,58401,7012523397,175,6.5,Yes,,77,34,27,21,30,21,29,14,,,,,,,253,176,0,0,0,4,171,1,0,15.4,33,1,1,1,1,3,0,0,0,2.27,97.16,0.57,0,11.43,1,STUTSMAN,National Catholic Educational Association (NCEA),State or regional independent school association,,,,,,
01042593,ST JOSEPH ELEMENTARY SCHOOL,2,10,410 COLLINS AVE,MANDAN,38059,059,ND,38,58554,7016639563,180,7.5,Yes,,68,17,14,25,17,14,21,,,,,,,,176,108,2,0,2,0,104,0,0,8.9,23,1,1,1,1,2,1.85,0,1.85,0,96.3,0,0,12.13,1,MORTON,This school does not belong to ANY associations or organizations,,,,,,,
01042786,ST JOSEPH SCHOOL,2,11,824 10TH AVE NE,DEVILS LAKE,38071,071,ND,38,58301,7016625016,175,6.25,Yes,,51,11,25,13,18,16,14,11,,,,,,,159,108,2,0,105,1,0,0,0,8.9,33,1,1,1,1,3,1.85,0,97.22,0.93,0,0,0,12.13,1,RAMSEY,National Catholic Educational Association (NCEA),,,,,,,
A1101838,ST JOSEPHS ELEMENTARY SCHOOL,2,11,124 6TH ST W,WILLISTON,38105,105,ND,38,58801,7015726384,180,6.75,Yes,,68,32,23,24,24,20,24,22,,,,,,,237,169,45,2,5,5,112,0,0,10.3,33,1,1,1,1,3,26.63,1.18,2.96,2.96,66.27,0,0,16.41,1,WILLIAMS,This school does not belong to ANY associations or organizations,,,,,,,
01042651,ST MARY CENTRAL HIGH SCHOOL,14,17,1025 N 2ND ST,BISMARCK,38015,015,ND,38,58501,7012234113,175,6.95,Yes,,,,,,,,,,,,84,79,76,69,308,308,4,0,0,0,300,0,4,27.4,13,1,1,2,1,1,1.3,0,0,0,97.4,0,1.3,11.24,1,BURLEIGH,National Catholic Educational Association (NCEA),,,,,,,
01042695,ST MARY'S GRADE SCHOOL,2,11,807 E THAYER AVE,BISMARCK,38015,015,ND,38,58501,7012230225,175,7.75,Yes,,40,45,36,43,31,33,23,24,,,,,,,275,235,1,3,0,2,215,2,12,19.6,13,1,1,1,1,1,0.43,1.28,0,0.85,91.49,0.85,5.11,11.99,1,BURLEIGH,National Catholic Educational Association (NCEA),,,,,,,
01042877,ST MICHAEL'S SCHOOL,2,10,504 5TH AVE N,GRAND FORKS,38035,035,ND,38,58203,7017721822,179,5.5,Yes,,41,23,20,21,23,18,10,,,,,,,,156,115,7,2,3,2,99,0,2,11,13,1,1,1,1,1,6.09,1.74,2.61,1.74,86.09,0,1.74,10.45,1,GRAND FORKS,National Catholic Educational Association (NCEA),,,,,,,
A9303500,TRINITY CHRISTIAN SCHOOL,2,17,2419 9TH AVE W,WILLISTON,38105,105,ND,38,58801,7017749056,175,7,Yes,,64,24,22,18,21,15,17,18,14,15,12,11,13,12,276,212,3,2,6,3,198,0,0,20.3,33,1,1,3,2,3,1.42,0.94,2.83,1.42,93.4,0,0,10.44,8,WILLIAMS,This school does not belong to ANY associations or organizations,,,,,,,
A1592138,TRINITY ELEMENTARY,2,10,2811 7TH ST EAST,WEST FARGO,38017,017,ND,38,58078,7013560793,178,7,Yes,,35,53,24,10,19,15,5,,,,,,,,161,126,,,,,,,,10.5,22,1,1,1,1,2,,,,,,,,12,1,CASS,,,,,,,,
01042629,TRINITY ELEMENTARY EAST,3,11,515 3RD ST E,DICKINSON,38089,089,ND,38,58601,7012259463,175,7,Yes,,,15,16,22,9,23,14,15,,,,,,,114,114,0,0,4,2,108,0,0,9.1,33,1,1,1,1,3,0,0,3.51,1.75,94.74,0,0,12.53,1,STARK,National Catholic Educational Association (NCEA),,,,,,,
01607793,TRINITY ELEMENTARY WEST,2,11,145 3RD AVE W,DICKINSON,38089,089,ND,38,58601,7012258094,175,7,Yes,,63,33,37,19,19,31,23,23,,,,,,,248,185,0,3,8,1,173,0,0,13,33,1,1,1,1,3,0,1.62,4.32,0.54,93.51,0,0,14.23,1,STARK,National Catholic Educational Association (NCEA),,,,,,,
01042731,TRINITY HIGH SCHOOL,12,17,PO BOX 1177,DICKINSON,38089,089,ND,38,58602,7014836081,175,6.33,Yes,,,,,,,,,,31,39,39,41,43,34,227,227,3,4,5,0,215,0,0,16,33,1,1,2,1,3,1.32,1.76,2.2,0,94.71,0,0,14.19,1,STARK,National Catholic Educational Association (NCEA),,,,,,,
A1302237,VICTORY CHRISTIAN SCHOOL,2,3,510 9TH AVE SW,JAMESTOWN,38093,093,ND,38,58401,7012511570,175,6.75,Yes,,20,12,,,,,,,,,,,,,32,12,0,0,0,0,12,0,0,1,41,1,7,1,2,4,0,0,0,0,100,0,0,12,20,STUTSMAN,Other school association(s),,,,,,,
