Oregon
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (320) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0302555,BRIDGES MIDDLE SCHOOL,10,13,716 NE MARINE DR,PORTLAND,41051,051,OR,41,97211,5039162929,169,7.5,Yes,,,,,,,,3,9,8,12,,,,,32,32,0,0,1,1,28,0,2,6.5,11,1,4,1,3,1,0,0,3.13,3.13,87.5,0,6.25,4.92,30,MULTNOMAH,Other school association(s),,,,,,,
A1503087,BRIDGEWAY HOUSE,6,17,37770 UPPER CAMP CREEK RD,SPRINGFIELD,41039,039,OR,41,97478,5413450805,186,5.25,No,,,,1,3,3,6,6,6,6,5,10,8,1,1,56,56,,,,,,,,6,41,1,4,3,3,4,,,,,,,,9.33,30,LANE,This school does not belong to ANY associations or organizations,,,,,,,
A0502828,BRIGHT BEGINNINGS,2,3,616 STATE ST,HOOD RIVER,41027,027,OR,41,97031,5413867717,178,6,Yes,,40,16,,,,,,,,,,,,,56,16,0,0,0,2,14,0,0,1,33,1,7,1,3,3,0,0,0,12.5,87.5,0,0,16,30,HOOD RIVER,This school does not belong to ANY associations or organizations,,,,,,,
A0108726,BROOKINGS HARBOR CHRISTIAN SCHOOL,2,15,PO BOX 5809,BROOKINGS,41015,015,OR,41,97415,5414696478,168,7.5,No,,11,6,4,5,5,2,2,3,3,,3,2,,,46,35,,,0,,,,,6.1,33,1,1,3,2,3,,,0,,,,,5.74,8,CURRY,Association of Christian Schools International (ACSI),,,,,,,
01161817,CANYONVILLE ADVENTIST ELEMENTARY SCHOOL,2,12,PO BOX 1155,CANYONVILLE,41019,019,OR,41,97417,5418394053,180,7,Yes,,4,,2,1,1,3,2,4,4,,,,,,21,17,0,0,5,0,12,0,0,2.3,42,1,1,1,2,4,0,0,29.41,0,70.59,0,0,7.39,28,DOUGLAS,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
01161806,CANYONVILLE CHRISTIAN ACADEMY,14,17,PO BOX 1100,CANYONVILLE,41019,019,OR,41,97417,5418394401,174,7,Yes,,,,,,,,,,,,25,30,39,40,134,134,0,71,15,28,20,0,0,9.1,42,1,1,2,2,4,0,52.99,11.19,20.9,14.93,0,0,14.73,8,DOUGLAS,Association of Christian Schools International (ACSI),The Association of Boarding Schools (TABS),Other school association(s),,,,,
A1371408,CASCADE SUMMIT MONTESSORI SCHOOL,2,3,3100 PARKER RD,WEST LINN,41005,005,OR,41,97068,5037235644,180,6.5,No,,83,7,,,,,,,,,,,,,90,7,0,0,0,0,7,0,0,5,21,1,2,1,3,2,0,0,0,0,100,0,0,1.4,30,CLACKAMAS,This school does not belong to ANY associations or organizations,,,,,,,
A0502830,CASCADES ACADEMY,2,17,19860 TUMALO RESERVOIR RD,BEND,41017,017,OR,41,97703,5413820699,175,7.33,Yes,,14,18,15,14,15,18,15,17,19,13,8,12,6,9,193,179,5,10,9,1,148,2,4,22,41,1,3,3,3,4,2.79,5.59,5.03,0.56,82.68,1.12,2.23,8.14,30,DESCHUTES,Other school association(s),,,,,,,
01160766,CATHEDRAL SCHOOL,2,13,110 NW 17TH AVE,PORTLAND,41051,051,OR,41,97209,5032759370,180,7.17,Yes,,13,18,26,24,27,26,26,28,28,24,,,,,240,227,0,0,10,2,198,3,14,14.6,11,1,1,1,1,1,0,0,4.41,0.88,87.22,1.32,6.17,15.55,1,MULTNOMAH,National Catholic Educational Association (NCEA),,,,,,,
02162831,CATLIN GABEL SCHOOL,2,17,8825 SW BARNES RD,PORTLAND,41067,067,OR,41,97225,5032971894,170,7.25,Yes,,22,36,38,40,41,42,43,57,66,64,77,76,77,77,756,734,2,103,32,23,473,4,97,89.9,21,1,1,3,3,2,0.27,14.03,4.36,3.13,64.44,0.54,13.22,8.16,30,WASHINGTON,Other special emphasis association(s),National Association of Independent Schools (NAIS),State or regional independent school association,,,,,
01160755,CENTRAL CATHOLIC HIGH SCHOOL,14,17,2401 SE STARK ST,PORTLAND,41051,051,OR,41,97214,5032353138,180,6,Yes,,,,,,,,,,,,235,230,237,211,913,913,0,49,74,52,602,5,131,63.6,11,1,1,2,1,1,0,5.37,8.11,5.7,65.94,0.55,14.35,14.36,1,MULTNOMAH,National Catholic Educational Association (NCEA),,,,,,,
A9300782,CENTRAL CHRISTIAN SCHOOL,2,17,2731 SW AIRPORT WAY,REDMOND,41017,017,OR,41,97756,5415487803,180,7.33,Yes,,22,18,21,15,18,24,21,24,18,19,22,12,11,12,257,235,3,9,14,2,207,0,0,20.5,32,1,1,3,2,3,1.28,3.83,5.96,0.85,88.09,0,0,11.46,8,DESCHUTES,Association of Christian Schools International (ACSI),,,,,,,
01162286,CENTRAL VALLEY CHRISTIAN SCHOOL,2,13,31630 HIGHWAY 34,TANGENT,41043,043,OR,41,97389,5419287820,180,7,Yes,,10,2,9,3,3,4,5,,3,1,,,,,40,30,0,2,4,0,24,0,0,4,41,1,1,1,2,4,0,6.67,13.33,0,80,0,0,7.5,28,LINN,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
K9304544,CHILD'S VIEW MONTESSORI SCHOOL,2,6,4729 SW TAYLORS FERRY RD,PORTLAND,41051,051,OR,41,97219,5032939422,179,6.5,Yes,,31,5,5,,,,,,,,,,,,41,10,0,0,0,0,10,0,0,4,11,1,2,1,3,1,0,0,0,0,100,0,0,2.5,30,MULTNOMAH,Other Montessori association(s),National Association for the Education of Young Children (NAEYC),Other special emphasis association(s),State or regional independent school association,,,,
K9304538,CHILDPEACE MONTESSORI SCHOOL,2,13,1516 NW THURMAN ST,PORTLAND,41051,051,OR,41,97209,5032221197,172,6.75,Yes,,105,40,28,29,31,23,31,22,23,17,,,,,349,244,2,27,8,5,180,1,21,40.5,11,1,2,1,3,1,0.82,11.07,3.28,2.05,73.77,0.41,8.61,6.02,30,MULTNOMAH,Association Montessori International,,,,,,,
A0750083,CHILDREN'S PARK LEARNING CENTER,2,8,10540 SW HALL BLVD,TIGARD,41067,067,OR,41,97223,5032459200,,10,No,,44,3,2,2,1,,,,,,,,,,52,8,0,0,2,1,4,1,0,1,21,1,,1,3,2,0,0,25,12.5,50,12.5,0,8,30,WASHINGTON,This school does not belong to ANY associations or organizations,,,,,,,
A0771490,CHILDREN'S WORLD BILINGUAL MONTESSORI PRE & KDGN,2,3,320 BEACH ST STE 2,ASHLAND,41029,029,OR,41,97520,5414821314,190,3,Yes,,85,5,,,,,,,,,,,,,90,5,0,0,0,0,5,0,0,1.3,22,1,2,1,3,2,0,0,0,0,100,0,0,3.85,30,JACKSON,This school does not belong to ANY associations or organizations,,,,,,,
A1371411,CHILDRENS DISCOVERY SCHOOL,2,4,NO 3199,HILLSBORO,41067,067,OR,41,97124,5036930464,210,9,Yes,,12,26,,,,,,,,,,,,,38,26,0,7,0,4,0,0,15,2.5,13,1,2,1,3,1,0,26.92,0,15.38,0,0,57.69,10.4,30,WASHINGTON,This school does not belong to ANY associations or organizations,,,,,,,
A1371413,CHINESE AMERICAN INTERNATIONAL SCHOOL,2,3,1855 SOUTHSHORE BLVD,LAKE OSWEGO,41005,005,OR,41,97034,5033483028,173,6.5,No,,25,6,,,,,,,,,,,,,31,6,0,2,0,0,1,0,3,1,21,1,3,1,3,2,0,33.33,0,0,16.67,0,50,6,30,CLACKAMAS,This school does not belong to ANY associations or organizations,,,,,,,
A9702747,CHRIST LUTHERAN CHURCH & SCHOOL,2,12,1835 N 15TH ST,COOS BAY,41011,011,OR,41,97420,5412673851,180,5.5,Yes,,36,9,6,6,4,3,3,1,3,,,,,,71,35,2,0,1,0,32,0,0,3.6,33,1,1,1,2,3,5.71,0,2.86,0,91.43,0,0,9.72,20,COOS,Other school association(s),,,,,,,
01160824,CHRIST THE KING CATHOLIC SCHOOL,3,13,7414 SE MICHAEL DR,MILWAUKIE,41005,005,OR,41,97222,5037852411,185,7,Yes,,,25,30,26,30,30,25,28,28,28,,,,,250,250,2,45,23,2,128,5,45,10.8,21,1,1,1,1,2,0.8,18,9.2,0.8,51.2,2,18,23.15,1,CLACKAMAS,National Catholic Educational Association (NCEA),,,,,,,
A9300780,CITY CHRISTIAN SCHOOLS,2,17,9200 NE FREMONT ST,PORTLAND,41051,051,OR,41,97220,5032525207,175,7.25,Yes,,104,27,27,28,33,30,29,30,22,35,36,25,51,33,510,406,1,70,35,77,206,1,16,19.3,11,1,1,3,2,1,0.25,17.24,8.62,18.97,50.74,0.25,3.94,21.04,8,MULTNOMAH,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
A0771493,CLACKAMAS DAY SCHOOL,2,3,16640 SE 82ND DR,CLACKAMAS,41005,005,OR,41,97015,5036557826,,,No,,44,7,,,,,,,,,,,,,51,7,2,1,1,1,1,1,0,1,21,1,7,1,3,2,28.57,14.29,14.29,14.29,14.29,14.29,0,7,30,CLACKAMAS,,,,,,,,
A0304100,CLASS ACADEMY,2,12,PO BOX 10186,PORTLAND,41051,051,OR,41,97296,5032239099,222,7.25,Yes,,49,12,22,26,17,13,11,11,5,,,,,,166,117,0,56,1,2,48,0,10,14,11,1,1,1,3,1,0,47.86,0.85,1.71,41.03,0,8.55,8.36,30,MULTNOMAH,This school does not belong to ANY associations or organizations,,,,,,,
01161373,COLUMBIA CHRISTIAN SCHOOLS,2,17,413 NE 91ST AVE,PORTLAND,41051,051,OR,41,97220,5032528577,167,7,Yes,,30,19,19,23,26,25,21,19,26,25,27,34,30,23,347,317,4,29,11,26,245,2,0,17.9,11,1,1,3,2,1,1.26,9.15,3.47,8.2,77.29,0.63,0,17.71,9,MULTNOMAH,Association of Christian Schools International (ACSI),,,,,,,
A0701845,COLUMBIA COUNTY CHRISTIAN SCHOOL,3,13,PO BOX 448,SAINT HELENS,41009,009,OR,41,97051,5033669209,166,7,Yes,,,8,15,10,5,7,5,6,7,7,,,,,70,70,3,0,3,1,63,0,0,7.4,31,1,3,1,2,3,4.29,0,4.29,1.43,90,0,0,9.46,8,COLUMBIA,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A1592154,COLUMBIA LUTHERAN SCHOOL,3,9,2323 E 12TH STREET,THE DALLES,41065,065,OR,41,97058,5412988385,178,6.75,Yes,,,2,3,2,1,1,,,,,,,,,9,9,0,0,1,0,8,0,0,1.8,33,1,1,1,2,3,0,0,11.11,0,88.89,0,0,5,23,WASCO,This school does not belong to ANY associations or organizations,,,,,,,
A9303729,COMMUNITY TRANSITIONAL SCHOOL,2,13,6601 NE KILLINGSWORTH ST,PORTLAND,41051,051,OR,41,97218,5032498582,175,6.5,No,,5,8,14,16,11,8,10,11,8,3,,,,,94,89,3,4,16,21,37,1,7,3,11,1,1,1,3,1,3.37,4.49,17.98,23.6,41.57,1.12,7.87,29.67,30,MULTNOMAH,This school does not belong to ANY associations or organizations,,,,,,,
A1302615,CONCORDIA MONTESSORI,2,3,6440 NE 32ND PL,PORTLAND,41051,051,OR,41,97211,5033301632,230,7,No,,18,1,,,,,,,,,,,,,19,1,0,0,0,0,1,0,0,2,11,1,2,1,3,1,0,0,0,0,100,0,0,0.5,30,MULTNOMAH,American Montessori Society (AMS),Other Montessori association(s),,,,,,
A9903520,CORVALLIS MONTESSORI SCHOOL,2,2,2730 NW GREELEY AVE,CORVALLIS,41003,003,OR,41,97330,5417532513,174,6.5,Yes,38,64,,,,,,,,,,,,,,102,38,0,3,0,3,29,1,2,2,13,1,2,3,3,1,0,7.89,0,7.89,76.32,2.63,5.26,19,30,BENTON,American Montessori Society (AMS),Association Montessori International,Other Montessori association(s),State or regional independent school association,,,,
K9304593,CORVALLIS WALDORF SCHOOL,2,13,3855 NE HIGHWAY 20,CORVALLIS,41003,003,OR,41,97330,5417584674,173,7,No,,40,19,16,19,18,12,18,15,13,9,,,,,179,139,0,13,2,3,121,0,0,12.6,41,1,3,1,3,4,0,9.35,1.44,2.16,87.05,0,0,11.03,30,BENTON,Association of Waldorf Schools of North America (AWSNA),,,,,,,
01614982,COUNTRY CHRISTIAN SCHOOL,2,17,16975 S HIGHWAY 211,MOLALLA,41005,005,OR,41,97038,5038295503,180,6.5,Yes,,21,13,13,12,11,13,7,20,12,12,13,15,8,18,188,167,,,,,,,,15.4,41,1,1,3,2,4,,,,,,,,10.84,8,CLACKAMAS,This school does not belong to ANY associations or organizations,,,,,,,
A0902652,COUNTRYSIDE CHRISTIAN SCHOOL,6,12,88401 HUSTON RD,VENETA,41039,039,OR,41,97487,5419356446,144,7.5,Yes,,,,1,,,1,1,2,1,,,,,,6,6,0,0,2,0,4,0,0,1,31,1,1,1,2,3,0,0,33.33,0,66.67,0,0,6,28,LANE,This school does not belong to ANY associations or organizations,,,,,,,
A1371415,COURT STREET CHRISTIAN CHILD CARE CENTER,2,5,1699 COURT ST NE,SALEM,41047,047,OR,41,97301,5035813101,177,10,No,,54,6,,,,,,,,,,,,,60,6,0,0,0,0,6,0,0,1,12,1,7,1,2,1,0,0,0,0,100,0,0,6,8,MARION,This school does not belong to ANY associations or organizations,,,,,,,
A0302546,CREATE ALTERNATIVE SCHOOL,14,17,2701 TAYLOR WAY STE 11,FOREST GROVE,41067,067,OR,41,97116,5037048025,169,6,Yes,,,,,,,,,,,,1,3,4,13,21,21,0,0,18,1,1,0,1,4.3,21,1,6,2,3,2,0,0,85.71,4.76,4.76,0,4.76,4.88,30,WASHINGTON,,,,,,,,
A1371417,CREATIVE MINDS LEARNING CENTER - BROADWAY,2,4,PO BOX 16298,PORTLAND,41051,051,OR,41,97292,5032523491,240,10,No,,12,8,,,,,,,,,,,,,20,8,0,1,0,0,7,0,0,1,11,1,2,1,3,1,0,12.5,0,0,87.5,0,0,8,30,MULTNOMAH,This school does not belong to ANY associations or organizations,,,,,,,
