Vermont
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (90) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A9904342,MAPLE STREET SCHOOL,3,13,322 MAPLE ST,MANCHESTER CENTER,50003,003,VT,50,05255,8023677137,180,7,Yes,,,12,13,13,13,11,16,15,15,12,,,,,120,120,0,0,0,1,118,0,1,12,43,1,1,1,3,4,0,0,0,0.83,98.33,0,0.83,10,30,BENNINGTON,National Association of Independent Schools (NAIS),Other school association(s),,,,,,
A9304136,MAPLEHILL SCHOOL,12,17,PO BOX 248,PLAINFIELD,50023,023,VT,50,05667,8024547747,176,6,Yes,1,,,,,,,,,1,3,3,4,3,4,19,19,0,0,1,3,15,0,0,6.9,42,1,4,2,3,4,0,0,5.26,15.79,78.95,0,0,2.75,30,WASHINGTON,State or regional independent school association,,,,,,,
K9306222,MARY JOHNSON CHILDREN'S CENTER,2,4,81 WATER ST,MIDDLEBURY,50001,001,VT,50,05753,8023882853,231,7,No,,61,2,,,,,,,,,,,,,63,2,0,0,0,0,2,0,0,1,32,1,7,1,3,3,0,0,0,0,100,0,0,2,30,ADDISON,National Association for the Education of Young Children (NAEYC),State or regional independent school association,,,,,,
01422542,MEADOWS SCHOOL,6,17,PO BOX 803,BRATTLEBORO,50025,025,VT,50,05302,8022586140,178,6.5,Yes,,,,2,3,2,4,4,5,3,4,5,6,2,3,43,43,0,0,2,0,41,0,0,10.3,32,1,4,3,3,3,0,0,4.65,0,95.35,0,0,4.17,30,WINDHAM,National Independent Private School Association (NIPSA),,,,,,,
A9300994,MID VERMONT CHRISTIAN SCHOOL,2,17,399 W GILSON AVE,WHITE RIVER JUNCTION,50027,027,VT,50,05001,8022956800,178,6.83,Yes,,6,5,7,8,8,8,10,7,7,10,5,9,5,8,103,97,0,5,0,2,89,1,0,15.1,42,1,1,3,2,4,0,5.15,0,2.06,91.75,1.03,0,6.42,8,WINDSOR,Association of Christian Schools International (ACSI),,,,,,,
A0971700,MONTESSORI SCHOOL OF CENTRAL,2,11,89 KARL CIR UNIT 3,BERLIN,50023,023,VT,50,05602,8022233320,187,6.5,No,,37,6,4,6,,2,1,1,,,,,,,57,20,0,1,0,1,18,0,0,4.4,41,1,2,1,3,4,0,5,0,5,90,0,0,4.55,30,WASHINGTON,American Montessori Society (AMS),,,,,,,
01421924,MOUNT ST JOSEPH ACADEMY,14,17,127 CONVENT AVE,RUTLAND,50021,021,VT,50,05701,8027750151,175,6.8,Yes,,,,,,,,,,,,13,11,22,18,64,64,0,4,0,6,52,1,1,11.3,32,1,1,2,1,3,0,6.25,0,9.38,81.25,1.56,1.56,5.66,1,RUTLAND,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A9904344,MOUNTAIN SCHOOL AT WINHALL,2,13,9 SCHOOL ST,BONDVILLE,50003,003,VT,50,05340,8022972666,175,7.5,No,,5,9,5,5,8,5,12,4,11,1,,,,,65,60,0,0,0,1,58,0,1,16.8,43,1,1,1,3,4,0,0,0,1.67,96.67,0,1.67,3.57,30,BENNINGTON,National Independent Private School Association (NIPSA),Other school association(s),,,,,,
02063364,NEIGHBORHOOD SCHOOLHOUSE,2,11,PO BOX 119,BRATTLEBORO,50025,025,VT,50,05302,8022575544,176,6.5,Yes,,30,5,5,2,3,1,3,1,,,,,,,50,20,0,0,0,1,19,0,0,2,41,1,1,1,3,4,0,0,0,5,95,0,0,10,30,WINDHAM,,,,,,,,
A1503911,OAK MEADOW SCHOOL,3,17,PO BOX 1346,BRATTLEBORO,50025,025,VT,50,05302,8022517250,,,Yes,,,20,30,37,37,38,35,53,49,49,78,63,40,20,549,549,,,,,,,,19.1,32,1,6,3,3,3,,,,,,,,28.74,30,WINDHAM,Other special emphasis association(s),State or regional independent school association,,,,,,
A0109612,OKEMO MOUNTAIN SCHOOL,10,17,53 MAIN ST,LUDLOW,50027,027,VT,50,05149,8022281513,,9.33,Yes,,,,,,,,4,7,8,9,10,4,6,3,51,51,0,1,2,0,48,0,0,19.3,42,1,6,3,3,4,0,1.96,3.92,0,94.12,0,0,2.64,30,WINDSOR,Other special emphasis association(s),Other school association(s),,,,,,
A9304009,OPEN FIELDS SCHOOL,3,11,PO BOX 53,THETFORD,50017,017,VT,50,05074,8027852077,162,6.5,No,,,3,1,4,3,2,3,6,,,,,,,22,22,0,1,1,0,17,0,3,3.4,42,1,6,1,3,4,0,4.55,4.55,0,77.27,0,13.64,6.47,30,ORANGE,This school does not belong to ANY associations or organizations,,,,,,,
A0109627,ORCHARD VALLEY WALDORF SCHOOL,2,13,2290 VT ROUTE 14 N,EAST MONTPELIER,50023,023,VT,50,05651,8024567400,170,6.5,No,,32,22,9,8,12,18,10,17,12,11,,,,,151,119,0,0,4,6,109,0,0,15.8,42,1,3,1,3,4,0,0,3.36,5.04,91.6,0,0,7.53,30,WASHINGTON,Association of Waldorf Schools of North America (AWSNA),Other special emphasis association(s),State or regional independent school association,,,,,
A9504239,RENAISSANCE SCHOOL,3,3,1411 HARBOR RD,SHELBURNE,50007,007,VT,50,05482,8029852153,177,6.5,Yes,,,12,,,,,,,,,,,,,12,12,0,0,0,0,12,0,0,1,41,1,7,1,3,4,0,0,0,0,100,0,0,12,30,CHITTENDEN,State or regional independent school association,,,,,,,
A9703436,RICE MEMORIAL HIGH SCHOOL,14,17,99 PROCTOR AVE,SOUTH BURLINGTON,50007,007,VT,50,05403,8028626521,177,6.45,Yes,1,,,,,,,,,,,90,117,105,104,417,417,0,11,9,11,375,0,11,42.9,13,1,1,2,1,1,0,2.64,2.16,2.64,89.93,0,2.64,9.72,1,CHITTENDEN,This school does not belong to ANY associations or organizations,,,,,,,
