Maine
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (110) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0501767,COCOONS,2,6,35 HEATH RD,KENNEBUNK,23031,031,ME,23,04043,2079856022,180,6,No,,37,8,1,,,,,,,,,,,,46,9,0,0,0,0,9,0,0,2,31,1,7,1,3,3,0,0,0,0,100,0,0,4.5,30,YORK,This school does not belong to ANY associations or organizations,,,,,,,
A0701097,COMPASS POINT ACADEMY,3,15,58 WILDWOOD DR,BRUNSWICK,23023,023,ME,23,04011,2074431300,175,6,No,,,3,2,2,1,3,,1,,1,,1,,,14,14,0,0,6,0,8,0,0,2.8,41,1,1,3,2,4,0,0,42.86,0,57.14,0,0,5,26,SAGADAHOC,Accelerated Christian Education (ACE) or (School of Tomorrow),Other school association(s),,,,,,
A0301694,CORNERSTONE BAPTIST ACADEMY,7,17,415 US ROUTE 1,SCARBOROUGH,23005,005,ME,23,04074,2078855123,180,6.5,No,,,,,4,1,1,,3,1,1,2,2,2,2,19,19,0,0,0,0,19,0,0,7.5,41,1,1,3,2,4,0,0,0,0,100,0,0,2.53,5,CUMBERLAND,Other religious school association(s),,,,,,,
A0901616,CORNERSTONE CHRISTIAN ACADEMY,2,17,PO BOX 743,PRESQUE ISLE,23003,003,ME,23,04769,2077686222,175,6.67,Yes,,4,2,10,6,9,6,3,10,5,7,3,3,1,6,75,71,0,1,1,1,68,0,0,7.3,41,1,3,3,2,4,0,1.41,1.41,1.41,95.77,0,0,9.73,8,AROOSTOOK,Association of Christian Schools International (ACSI),,,,,,,
A9501998,DAMARISCOTTA MONTESSORI SCHOOL,2,13,93 CENTER ST,NOBLEBORO,23015,015,ME,23,04555,2075632168,180,7,Yes,,25,10,10,9,8,8,7,6,8,5,,,,,96,71,0,2,2,1,66,0,0,10.9,43,1,2,1,3,4,0,2.82,2.82,1.41,92.96,0,0,6.51,30,LINCOLN,American Montessori Society (AMS),,,,,,,
A9902144,DODGE HOUSE SCHOOL,6,13,15 WAYSIDE AVE,BRIDGTON,23005,005,ME,23,04009,2076474404,175,6,No,,,,1,2,,2,1,1,1,1,,,,,9,9,0,0,0,0,9,0,0,2,42,1,4,1,3,4,0,0,0,0,100,0,0,4.5,30,CUMBERLAND,This school does not belong to ANY associations or organizations,,,,,,,
00564114,ERSKINE ACADEMY,14,17,309 WINDSOR RD,SOUTH CHINA,23011,011,ME,23,04358,2074452962,170,6,Yes,,,,,,,,,,,,156,159,125,149,589,589,14,14,10,3,548,0,0,41.5,42,1,1,2,3,4,2.38,2.38,1.7,0.51,93.04,0,0,14.19,30,KENNEBEC,State or regional independent school association,,,,,,,
A1101154,FLORENCE M. LOMBARD CHRISTIAN SCHOOL,3,8,PO BOX 1298,SACO,23031,031,ME,23,04072,2072825004,180,7,Yes,,,2,2,2,3,,,,,,,,,,9,9,0,1,0,0,7,0,1,1,22,1,1,1,2,2,0,11.11,0,0,77.78,0,11.11,9,28,YORK,Other religious school association(s),,,,,,,
00563391,FORESTDALE CHRISTIAN SCHOOL,3,13,27 PERKINS VALLEY RD,BRYANT POND,23017,017,ME,23,04219,2076742934,180,7,Yes,,,4,,3,1,,1,1,2,3,,,,,15,15,0,0,0,0,15,0,0,2,42,1,1,1,2,4,0,0,0,0,100,0,0,7.5,28,OXFORD,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A0901618,FRIENDS SCHOOL OF PORTLAND,2,13,11 U.S. ROUTE 1,CUMBERLAND,23005,005,ME,23,04110,2075586212,170,6.75,No,,16,15,11,4,11,7,10,8,9,8,,,,,99,83,0,1,0,3,77,0,2,14.1,22,1,1,1,2,2,0,1.2,0,3.61,92.77,0,2.41,5.89,15,CUMBERLAND,Friends Council on Education (FCE),Other school association(s),,,,,,
