Colorado
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (301) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
00209206,BETH JACOB HIGH SCHOOL,14,17,5100 W 14TH AVE,DENVER,08031,031,CO,08,80204,3038931333,180,9,Yes,,,,,,,,,,,,10,13,15,15,53,53,0,0,0,0,53,0,0,4.8,11,2,1,2,2,1,0,0,0,0,100,0,0,11.04,18,DENVER,National Society of Hebrew Day Schools (NSHDS),,,,,,,
K9300975,BETHEL CHRISTIAN SCHOOL,2,3,1450 AIRPORT BLVD,AURORA,08005,005,CO,08,80011,3033642541,155,5,Yes,,20,6,,,,,,,,,,,,,26,6,1,1,0,0,4,0,0,1,11,1,7,1,2,1,16.67,16.67,0,0,66.67,0,0,6,21,ARAPAHOE,This school does not belong to ANY associations or organizations,,,,,,,
00209421,BETHLEHEM LUTHERAN SCHOOL,2,13,2100 WADSWORTH BLVD,LAKEWOOD,08059,059,CO,08,80214,3032330401,180,7,Yes,,117,33,22,24,16,25,15,29,20,19,,,,,320,203,0,8,55,15,125,0,0,14.3,12,1,1,1,2,1,0,3.94,27.09,7.39,61.58,0,0,14.2,20,JEFFERSON,Other religious school association(s),,,,,,,
00208982,BIXBY SCHOOL,2,10,4760 TABLE MESA DR,BOULDER,08013,013,CO,08,80305,3034947508,170,6.75,Yes,,32,12,12,15,5,10,16,,,,,,,,102,70,0,2,1,1,66,0,0,12.3,12,1,1,1,3,1,0,2.86,1.43,1.43,94.29,0,0,5.69,30,BOULDER,National Association for the Education of Young Children (NAEYC),,,,,,,
00208155,BLESSED SACRAMENT PARISH SCHOOL,2,13,1958 ELM ST,DENVER,08031,031,CO,08,80220,3033778835,176,7.5,Yes,,145,33,28,36,33,38,27,21,11,9,,,,,381,236,0,1,28,6,194,1,6,31.5,11,1,1,1,1,1,0,0.42,11.86,2.54,82.2,0.42,2.54,7.49,1,DENVER,Other special emphasis association(s),,,,,,,
A0300628,BLUE SKY KINDERGARTEN,2,3,3046 11TH ST,BOULDER,08013,013,CO,08,80304,3034434965,171,4.08,No,,28,6,,,,,,,,,,,,,34,6,0,0,0,0,6,0,0,0.9,12,1,7,1,3,1,0,0,0,0,100,0,0,6.67,30,BOULDER,This school does not belong to ANY associations or organizations,,,,,,,
A1390062,BOLDER PATHWAY SCHOOL,7,17,320 E 1ST AVE STE 101,BROOMFIELD,08013,013,CO,08,80020,7204209266,195,6,Yes,,,,,1,,2,,1,1,1,1,1,1,1,10,10,0,0,1,0,9,0,0,3.5,13,1,4,3,3,1,0,0,10,0,90,0,0,2.86,30,BROOMFIELD,This school does not belong to ANY associations or organizations,,,,,,,
A9101516,BOOKCLIFF CHRISTIAN SCHOOL,2,10,2702 PATTERSON ROAD,GRAND JUNCTION,08077,077,CO,08,81506,9702432999,168,7,Yes,,90,16,18,6,9,13,3,,,,,,,,155,65,0,1,5,1,58,0,0,6.4,13,1,1,1,2,1,0,1.54,7.69,1.54,89.23,0,0,10.16,5,MESA,Association of Christian Schools International (ACSI),,,,,,,
A9101540,BORN TO THE GOLDEN MOUNTAIN MONTESSORI,2,3,306 W BROOKSIDE ST,COLORADO SPRINGS,08041,041,CO,08,80905,7196320875,168,6.5,No,,13,3,,,,,,,,,,,,,16,3,0,1,0,0,2,0,0,2,11,1,2,1,3,1,0,33.33,0,0,66.67,0,0,1.5,30,EL PASO,American Montessori Society (AMS),,,,,,,
A0300668,BRIGHT HORIZONS,2,3,2420 W 8TH ST,LOVELAND,08069,069,CO,08,80537,9704619802,253,7,No,,59,3,,,,,,,,,,,,,62,3,0,0,0,0,3,0,0,1,21,1,7,1,3,2,0,0,0,0,100,0,0,3,30,LARIMER,National Association for the Education of Young Children (NAEYC),,,,,,,
