North Carolina
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (492) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0902460,BAL-PERAZIM CHRISTIAN ACADEMY,2,17,4921 BRAGG BLVD,FAYETTEVILLE,37051,051,NC,37,28303,9104874220,183,6.83,No,,18,10,5,4,10,5,5,4,1,4,5,4,4,2,81,63,0,0,0,58,0,0,5,11.5,12,1,1,3,2,1,0,0,0,92.06,0,0,7.94,5.48,8,CUMBERLAND,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A1502681,BENAJA CHRISTIAN ACADEMY,2,8,600 MCWALKER RD,REIDSVILLE,37157,157,NC,37,27320,3363421166,180,6,Yes,,1,4,3,,7,,,,,,,,,,15,14,0,0,2,11,0,0,1,2.8,42,1,1,1,2,4,0,0,14.29,78.57,0,0,7.14,5,8,ROCKINGHAM,This school does not belong to ANY associations or organizations,,,,,,,
01012911,BEREAN BAPTIST ACADEMY,2,17,518 GLENSFORD DR,FAYETTEVILLE,37051,051,NC,37,28314,9108682511,180,7,Yes,,60,40,40,30,30,25,25,25,20,25,25,20,25,20,410,350,1,58,39,129,121,2,0,30.6,12,1,1,3,2,1,0.29,16.57,11.14,36.86,34.57,0.57,0,11.44,5,CUMBERLAND,American Association of Christian Schools (AACS),Other school association(s),,,,,,
A9103936,BEREAN BAPTIST CHRISTIAN SCHOOL,7,13,4135 THOMASVILLE RD,WINSTON SALEM,37067,067,NC,37,27107,3367850527,180,6.5,Yes,,,,,1,3,2,5,2,1,1,,,,,15,15,0,0,3,4,8,0,0,3.8,41,1,1,1,2,4,0,0,20,26.67,53.33,0,0,3.95,5,FORSYTH,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
01013584,BEREAN JR ACADEMY,2,13,3748 BEATTIES FORD RD,CHARLOTTE,37119,119,NC,37,28216,7043917800,180,7.25,Yes,,10,3,3,7,2,3,6,5,2,6,,,,,47,37,0,1,0,34,0,0,2,3.6,11,1,1,1,2,1,0,2.7,0,91.89,0,0,5.41,10.28,28,MECKLENBURG,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A1302148,BETHANY CHRISTIAN SCHOOL,2,17,584 TOWER RD,THOMASVILLE,37057,057,NC,37,27360,3364723389,185,8,No,,28,7,4,3,3,5,2,5,4,2,3,2,,1,69,41,0,0,0,0,41,0,0,6,22,1,1,3,2,2,0,0,0,0,100,0,0,6.83,5,DAVIDSON,This school does not belong to ANY associations or organizations,,,,,,,
A9103937,BETHANY CHRISTIAN SCHOOL,2,11,135 BERT LANE RD,BREVARD,37175,175,NC,37,28712,8288849815,172,6.75,No,,1,7,4,5,2,3,5,2,,,,,,,29,28,0,0,0,0,26,2,0,3.9,31,1,1,1,2,3,0,0,0,0,92.86,7.14,0,7.18,5,TRANSYLVANIA,American Association of Christian Schools (AACS),,,,,,,
01614585,BETHEL ASSEMBLY CHRISTIAN ACADEMY,2,17,105 ASKEWVILLE BRYANT ST,WINDSOR,37015,015,NC,37,27983,2527944034,180,6.5,Yes,,6,8,9,10,9,7,12,9,19,16,9,12,4,11,141,135,0,1,1,1,129,0,3,14,42,1,1,3,2,4,0,0.74,0.74,0.74,95.56,0,2.22,9.64,4,BERTIE,Association of Christian Teachers and Schools (ACTS),,,,,,,
A0302354,BETHEL CHRISTIAN ACADEMY,2,17,1936 BANKS SCHOOL RD,KINSTON,37107,107,NC,37,28504,2525224636,185,7,Yes,,62,30,24,26,25,34,31,31,19,33,28,28,28,17,416,354,0,2,2,26,310,2,12,25,32,1,1,3,2,3,0,0.56,0.56,7.34,87.57,0.56,3.39,14.16,5,LENOIR,American Association of Christian Schools (AACS),,,,,,,
A1302160,BETHEL CHRISTIAN ACADEMY,3,17,12021 S US 19E,SPRUCE PINE,37011,011,NC,37,28777,8287650510,180,6.75,Yes,,,6,4,14,11,11,7,6,5,10,,1,3,3,81,81,0,0,11,0,70,0,0,13.5,32,1,1,3,2,3,0,0,13.58,0,86.42,0,0,6,5,AVERY,American Association of Christian Schools (AACS),,,,,,,
