New Jersey
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (794) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A0502296,AL-GHAZALY JR./SR. HIGH SCHOOL,12,17,970 BLACK OAK RIDGE RD,WAYNE,34031,031,NJ,34,07470,8623770876,185,7.5,No,,,,,,,,,,45,62,65,63,63,47,345,345,0,79,0,4,262,0,0,25.8,21,1,1,2,2,2,0,22.9,0,1.16,75.94,0,0,13.37,17,PASSAIC,This school does not belong to ANY associations or organizations,,,,,,,
A9902967,AL-HIKMAH ELEMENTARY SCHOOL,6,11,278 N 8TH ST,PROSPECT PARK,34031,031,NJ,34,07508,9737904700,180,7,Yes,,,,42,36,37,38,36,37,,,,,,,226,226,0,26,0,3,197,0,0,37.3,21,1,1,1,2,2,0,11.5,0,1.33,87.17,0,0,6.06,17,PASSAIC,This school does not belong to ANY associations or organizations,,,,,,,
A0771134,ALAN E ZIMMER CHABAD PRESCHOOL,2,3,3048 VALLEY RD,BASKING RIDGE,34035,035,NJ,34,07920,9086048844,176,6,Yes,,23,5,,,,,,,,,,,,,28,5,0,0,0,0,5,0,0,1.1,21,1,7,1,2,2,0,0,0,0,100,0,0,4.55,18,SOMERSET,,,,,,,,
A0701486,ALIF MUHAMMAD'S NIA SCHOOL,13,17,1142 BROAD   ST,NEWARK,34013,013,NJ,34,07114,9732426610,180,6,Yes,,,,,,,,,,,4,15,40,100,50,209,209,0,0,100,109,0,0,0,3.3,11,1,1,2,3,1,0,0,47.85,52.15,0,0,0,63.33,30,ESSEX,This school does not belong to ANY associations or organizations,,,,,,,
K9303788,ALL DAY LEARNING CENTERS,2,3,170 TOWNSHIP LINE RD # B2,HILLSBOROUGH,34035,035,NJ,34,08844,9083590803,182,8,Yes,,150,24,,,,,,,,,,,,,174,24,0,1,1,0,16,0,6,1,21,1,7,1,3,2,0,4.17,4.17,0,66.67,0,25,24,30,SOMERSET,This school does not belong to ANY associations or organizations,,,,,,,
00865665,ALL SAINTS ACADEMY,2,13,189 BALDWIN RD,PARSIPPANY,34027,027,NJ,34,07054,9733344704,185,7.08,Yes,,50,25,22,21,15,22,18,15,12,10,,,,,210,160,0,49,12,14,82,0,3,16.9,21,1,1,1,1,2,0,30.63,7.5,8.75,51.25,0,1.88,9.47,1,MORRIS,National Catholic Educational Association (NCEA),,,,,,,
A1101455,ALL SAINTS CATHOLIC ACADEMY,2,13,19 W 13TH ST,BAYONNE,34017,017,NJ,34,07002,2014438384,180,7,Yes,,53,53,44,50,48,57,39,53,44,53,,,,,494,441,1,68,60,10,302,0,0,26.9,21,1,1,1,1,2,0.23,15.42,13.61,2.27,68.48,0,0,16.39,1,HUDSON,National Catholic Educational Association (NCEA),,,,,,,
A9104271,ALL SAINTS EPISCOPAL DAY SCHOOL,2,13,707 WASHINGTON ST,HOBOKEN,34017,017,NJ,34,07030,2017920736,172,6.5,Yes,,41,38,35,31,26,26,19,14,16,11,,,,,257,216,0,31,22,12,144,0,7,17.6,21,1,1,1,2,2,0,14.35,10.19,5.56,66.67,0,3.24,12.27,14,HUDSON,National Association of Episcopal Schools (NAES),National Association of Independent Schools (NAIS),State or regional independent school association,Other school association(s),,,,
A9902971,ALL SAINTS REGIONAL CATHOLIC SCHOOL,2,13,400 DOC CRAMER BLVD,MANAHAWKIN,34029,029,NJ,34,08050,6095973800,180,6.5,Yes,,32,16,33,28,35,29,39,27,27,25,,,,,291,259,0,5,2,2,250,0,0,22.5,21,1,1,1,1,2,0,1.93,0.77,0.77,96.53,0,0,11.51,1,OCEAN,This school does not belong to ANY associations or organizations,,,,,,,
K9303686,ALL SAINTS' CHURCH PRESCHOOL,2,4,40 CENTRAL AVE,GLEN ROCK,34003,003,NJ,34,07452,2014459842,250,10.5,Yes,,24,13,,,,,,,,,,,,,37,13,0,3,1,0,8,0,1,1,21,1,7,1,3,2,0,23.08,7.69,0,61.54,0,7.69,13,30,BERGEN,This school does not belong to ANY associations or organizations,,,,,,,
A9104273,ALLEGRO SCHOOL,2,17,125 RIDGEDALE AVE,CEDAR KNOLLS,34027,027,NJ,34,07927,9732678060,214,5.5,No,,2,,3,2,1,1,2,5,6,2,4,4,3,22,57,55,0,5,9,5,36,0,0,11,21,1,4,3,3,2,0,9.09,16.36,9.09,65.45,0,0,5,30,MORRIS,Other association(s) for exceptional children,Other school association(s),,,,,,
A0106480,ALPHA & OMEGA CHRISTIAN SCHOOL,2,16,4 FLEMING AVE,NEWARK,34013,013,NJ,34,07105,9734655333,180,7,No,,7,6,8,8,11,8,6,8,7,2,3,4,5,,83,76,0,0,45,2,0,0,29,11.6,11,1,1,3,2,1,0,0,59.21,2.63,0,0,38.16,6.55,26,ESSEX,Association of Christian Schools International (ACSI),,,,,,,
K9303829,ALPHABET KIDZ,2,3,205 UNION AVE,MIDDLESEX,34023,023,NJ,34,08846,7324691133,180,6,No,,54,16,,,,,,,,,,,,,70,16,0,0,5,4,7,0,0,3.8,21,1,7,1,3,2,0,0,31.25,25,43.75,0,0,4.21,30,MIDDLESEX,This school does not belong to ANY associations or organizations,,,,,,,
A1301886,ALPHABETLAND,2,7,110 HARRISON ST,BOONTON,34027,027,NJ,34,07005,9735884059,185,6,Yes,,30,7,1,1,,,,,,,,,,,39,9,0,5,0,0,0,0,4,2.6,21,1,1,1,2,2,0,55.56,0,0,0,0,44.44,3.46,17,MORRIS,This school does not belong to ANY associations or organizations,,,,,,,
